0.1	3.0412429149763785e-8	7.604457179743482e-5	7.506192162480692e-16	0.0
0.2	3.2058688464872906e-8	8.016095079723542e-5	7.994040575325192e-16	0.0
0.3	3.478668418718245e-8	8.698215095677199e-5	7.2058372111694e-16	0.0
0.4	3.7451274872672916e-8	9.36448103811715e-5	8.152873574856537e-16	0.0
0.5	3.8852248618214305e-8	9.714786658409802e-5	7.739319673084255e-16	0.0
0.6	4.009645458144428e-8	0.0001002589337479774	7.694871071077728e-16	0.0
0.7	4.056648293677847e-8	0.00010143421326406035	7.73319373576143e-16	0.0
0.8	4.106041686618395e-8	0.00010266926732609852	7.781736787996423e-16	0.0
0.9	4.169198635037422e-8	0.00010424847136629762	8.516678208641722e-16	0.0
1.0	4.2033878529087006e-8	0.00010510335356604153	7.718927610759553e-16	0.0
1.1	4.412157796125754e-8	0.0001103235287970092	7.787981804968209e-16	0.0
1.2	4.412136477495879e-8	0.00011032299573663702	8.223486555795231e-16	0.0
1.3	4.6178220261047186e-8	0.00011546604741194233	1.0258662457381452e-15	0.0
1.4	4.8509732757312984e-8	0.00012129586352251362	8.266110430761624e-16	0.06209999999999997
1.5	4.7633645988413464e-8	0.00011910525773859913	9.850808346472755e-16	0.06899999999999996
1.6	4.949800081235454e-8	0.0001237669723147984	9.509911119900262e-16	0.06899999999999996
1.7	5.261037171499248e-8	0.0001315492810347099	9.495314133782077e-16	0.06554999999999997
1.8	5.3695588163142815e-8	0.00013426280384147874	8.993756368633597e-16	0.06037499999999997
1.9	5.4903479963137576e-8	0.0001372830694787913	1.1128255038820417e-15	0.06899999999999996
2.0	5.67645139675786e-8	0.0001419364805322547	9.19617597096727e-16	0.05899499999999997
2.1	5.91472544255242e-8	0.00014789438928517338	1.3627798843936883e-15	0.05933999999999997
2.2	6.275941069930847e-8	0.0001569263832687081	1.3619219945999042e-15	0.06899999999999996
2.3	6.194116885029676e-8	0.00015488041545967763	9.685654119532219e-16	0.061409999999999965
2.4	6.531023388592513e-8	0.00016330457344884827	1.3505660848397225e-15	0.062444999999999966
2.5	6.673836106994517e-8	0.00016687552530035218	1.4083838409189862e-15	0.05933999999999997
2.6	7.029698102206649e-8	0.00017577365471698825	1.4276510645066614e-15	0.062444999999999966
2.7	7.214799471307057e-8	0.00018040201053922246	1.4196297844634876e-15	0.06278999999999997
2.8	7.524485230598768e-8	0.00018814552909906252	1.4645099254596178e-15	0.06278999999999997
2.9	7.736536035205707e-8	0.00019344774042727583	1.4278854060493093e-15	0.06589499999999997
3.0	8.096008826980574e-8	0.00020243615578493577	1.4121543051247914e-15	0.06899999999999996
3.1	8.30887367637951e-8	0.00020775872184618488	1.5047169544127438e-15	0.06278999999999997
3.2	8.584708883551891e-8	0.00021465582635328846	1.4226875082639624e-15	0.06899999999999996
3.3	8.793846997928173e-8	0.0002198852074974089	1.4729543288490066e-15	0.06209999999999997
3.4	9.02573062461216e-8	0.00022568332740791826	1.5070465217123864e-15	0.06175499999999997
3.5	9.447559353184424e-8	0.00023623091795984996	1.5570016367871923e-15	0.061409999999999965
3.6	9.761575551715467e-8	0.00024408271672184952	1.4911150844043238e-15	0.06727499999999996
3.7	9.88778835816166e-8	0.0002472385970937493	1.5243066588409333e-15	0.061409999999999965
3.8	1.0450912581337015e-7	0.00026131920216783156	1.4538041879949058e-15	0.06899999999999996
3.9	1.0797484134317689e-7	0.0002699850292919342	1.4424615634984529e-15	0.06899999999999996
4.0	1.1075921025141785e-7	0.00027694718743821696	1.4335482989846273e-15	0.06899999999999996
4.1	1.1344299750601848e-7	0.0002836578468060203	1.498110844803752e-15	0.06899999999999996
4.2	1.1724924443252763e-7	0.00029317515357084144	1.4567861510984388e-15	0.06899999999999996
4.3	1.197120330029697e-7	0.0002993332181353203	1.4218055233468325e-15	0.06899999999999996
4.4	1.2484747349674237e-7	0.00031217409879687647	1.4693199119635063e-15	0.06899999999999996
4.5	1.2713110236769145e-7	0.00031788418459043207	2.960968564141617e-15	0.06209999999999997
4.6	1.306648019505095e-7	0.00032672000202260383	2.9371797637301637e-15	0.062444999999999966
4.7	1.3433634332918876e-7	0.00033590048512717024	2.943567414559225e-15	0.06209999999999997
4.8	1.3832668132412113e-7	0.00034587810127408773	2.917982598480056e-15	0.06278999999999997
4.9	1.4330243387158484e-7	0.0003583196911904529	2.924412181143383e-15	0.06209999999999997
5.0	1.4546442084799335e-7	0.00036372561825543694	2.9144640865492965e-15	0.06278999999999997
5.1	1.4884295017569441e-7	0.00037217344117562934	2.902155316325002e-15	0.06761999999999996
