-6.2185,0.025163,0.032028
-6.1836,0.025354,0.031659
-6.1487,0.023666,0.031311
-6.1139,0.028546,0.030982
-6.079,0.031623,0.030672
-6.0441,0.030849,0.030379
-6.0092,0.027559,0.030104
-5.9744,0.026668,0.029845
-5.9395,0.025841,0.029601
-5.9046,0.027058,0.029373
-5.8697,0.026313,0.029158
-5.8349,0.028763,0.028957
-5.8,0.02804,0.028768
-5.7651,0.027121,0.028592
-5.7302,0.024867,0.028427
-5.6953,0.023737,0.028273
-5.6605,0.024142,0.028129
-5.6256,0.022927,0.027995
-5.5907,0.022337,0.02787
-5.5558,0.024035,0.027754
-5.521,0.0278,0.027645
-5.4861,0.028675,0.027545
-5.4512,0.025727,0.027451
-5.4163,0.027323,0.027364
-5.3815,0.029912,0.027284
-5.3466,0.03493,0.027209
-5.3117,0.037798,0.02714
-5.2768,0.039995,0.027076
-5.242,0.038362,0.027017
-5.2071,0.038258,0.026963
-5.1722,0.037642,0.026913
-5.1373,0.034399,0.026866
-5.1025,0.034389,0.026824
-5.0676,0.036859,0.026785
-5.0327,0.034478,0.026748
-4.9978,0.030617,0.026715
-4.963,0.0313,0.026685
-4.9281,0.034483,0.026657
-4.8932,0.03575,0.026631
-4.8583,0.035278,0.026608
-4.8235,0.037562,0.026586
-4.7886,0.041363,0.026567
-4.7537,0.040989,0.026549
-4.7188,0.038472,0.026533
-4.6839,0.041678,0.026518
-4.6491,0.042688,0.026504
-4.6142,0.039328,0.026492
-4.5793,0.034521,0.02648
-4.5444,0.034958,0.02647
-4.5096,0.037651,0.026461
-4.4747,0.038311,0.026452
-4.4398,0.039605,0.026445
-4.4049,0.041072,0.026438
-4.3701,0.039038,0.026432
-4.3352,0.037615,0.026426
-4.3003,0.038317,0.026421
-4.2654,0.040519,0.026416
-4.2306,0.04167,0.026412
-4.1957,0.048959,0.026408
-4.1608,0.049556,0.026405
-4.1259,0.048765,0.026402
-4.0911,0.046249,0.026399
-4.0562,0.046302,0.026397
-4.0213,0.048586,0.026394
-3.9864,0.048309,0.026392
-3.9516,0.046522,0.026391
-3.9167,0.045154,0.026389
-3.8818,0.04549,0.026387
-3.8469,0.045759,0.026386
-3.812,0.042613,0.026385
-3.7772,0.04409,0.026384
-3.7423,0.044294,0.026383
-3.7074,0.045692,0.026382
-3.6725,0.045289,0.026382
-3.6377,0.045638,0.026381
-3.6028,0.047139,0.02638
-3.5679,0.045425,0.02638
-3.533,0.04275,0.026379
-3.4982,0.04373,0.026379
-3.4633,0.045839,0.026379
-3.4284,0.046496,0.026378
-3.3935,0.044137,0.026378
-3.3587,0.044898,0.026378
-3.3238,0.046653,0.026378
-3.2889,0.04709,0.026377
-3.254,0.045862,0.026377
-3.2192,0.04716,0.026377
-3.1843,0.049613,0.026377
-3.1494,0.047779,0.026377
-3.1145,0.047489,0.026377
-3.0797,0.048426,0.026377
-3.0448,0.049691,0.026377
-3.0099,0.046676,0.026376
-2.975,0.046776,0.026376
-2.9402,0.050704,0.026376
-2.9053,0.04897,0.026376
-2.8704,0.05042,0.026376
-2.8355,0.054474,0.026376
-2.8006,0.054251,0.026376
-2.7658,0.049577,0.026376
-2.7309,0.049071,0.026376
-2.696,0.04474,0.026376
-2.6611,0.046294,0.026376
-2.6263,0.053464,0.026376
-2.5914,0.05373,0.026376
-2.5565,0.055161,0.026376
-2.5216,0.056409,0.026376
-2.4868,0.056855,0.026376
-2.4519,0.059503,0.026376
