-2654.53  3.641784E-8  0  -0.000678757  -0.0001093955
-2660.395  3.809878E-8  0  -0.0006959032  -0.0001113649
-2666.285  4.182604E-8  0  -0.0007343287  -9.194085E-5
-2672.202  4.746118E-8  0  -0.0007883687  -5.212754E-5
-2678.145  5.480104E-8  0  -0.0008508666  4.113647E-6
-2684.114  6.334042E-8  0  -0.0009141137  7.026796E-5
-2690.11  7.212795E-8  0  -0.0009707675  0.0001380055
-2696.133  7.982079E-8  0  -0.001014631  0.0001981713
-2702.183  8.495596E-8  0  -0.001041198  0.000241912
-2708.26  8.635707E-8  0  -0.001047926  0.0002618005
-2714.364  8.352584E-8  0  -0.00103422  0.0002528225
-2720.496  7.685889E-8  0  -0.00100118  0.0002130974
-2726.656  6.758582E-8  0  -0.0009511725  0.0001442411
-2732.844  5.742709E-8  0  -0.0008873323  5.131822E-5
-2739.06  4.807908E-8  0  -0.000813074  -5.76172E-5
-2745.304  4.070627E-8  0  -0.0007317025  -0.0001723451
-2751.577  3.562569E-8  0  -0.0006461742  -0.0002815731
-2757.879  3.230075E-8  0  -0.0005590302  -0.0003741748
-2764.209  2.964464E-8  0  -0.000472485  -0.0004404284
-2770.569  2.651306E-8  0  -0.0003886258  -0.0004731113
-2776.958  2.219161E-8  0  -0.0003096543  -0.0004683236
-2783.377  1.668688E-8  0  -0.0002380942  -0.0004259471
-2789.825  1.071246E-8  0  -0.0001768973  -0.0003496884
-2796.303  5.388312E-9  0  -0.0001293969  -0.000246704
-2802.811  1.790702E-9  0  -9.909039E-5  -0.0001268554
-2809.35  5.483173E-10  0  -8.926534E-5  -1.682454E-6
-2815.919  1.653412E-9  0  -0.0001025174  0.0001167866
-2822.519  4.556652E-9  0  -0.0001402341  0.0002172532
-2829.151  8.485982E-9  0  -0.000202134  0.0002902609
-2835.813  1.283123E-8  0  -0.0002859485  0.0003290856
-2842.507  1.741129E-8  0  -0.0003873207  0.0003303154
-2849.232  2.249987E-8  0  -0.0004999657  0.0002940709
-2855.989  2.860018E-8  0  -0.0006161003  0.0002238603
-2862.779  3.607583E-8  0  -0.0007271085  0.000126101
-2869.601  4.481091E-8  0  -0.0008243724  9.380024E-6
-2876.455  5.405859E-8  0  -0.0009001685  -0.0001164564
-2883.343  6.255315E-8  0  -0.0009485152  -0.000241276
-2890.263  6.8846E-8  0  -0.0009658569  -0.0003555934
-2897.216  7.173305E-8  0  -0.0009514899  -0.0004513681
-2904.204  7.060967E-8  0  -0.000907666  -0.0005226012
-2911.225  6.562813E-8  0  -0.0008393525  -0.0005656863
-2918.28  5.76191E-8  0  -0.0007536731  -0.0005795061
-2925.369  4.78314E-8  0  -0.0006590988  -0.00056529
-2932.493  3.760239E-8  0  -0.0005644893  -0.0005262764
-2939.651  2.807623E-8  0  -0.0004781094  -0.000467234
-2946.845  2.004377E-8  0  -0.0004067445  -0.0003939085
-2954.074  1.391539E-8  0  -0.0003550281  -0.0003124553
-2961.338  9.785658E-9  0  -0.0003250616  -0.0002289156
-2968.638  7.529355E-9  0  -0.0003163671  -0.0001487739
-2975.975  6.88143E-9  0  -0.000326168  -7.66252E-5
-2983.347  7.48554E-9  0  -0.0003499472  -1.595776E-5
-2990.757  8.924154E-9  0  -0.0003821936  3.095008E-5
-2998.203  1.075358E-8  0  -0.0004172293  6.303588E-5
-3005.686  1.255727E-8  0  -0.0004499964  8.038076E-5
-3013.207  1.401052E-8  0  -0.0004766961  8.408029E-5
-3020.766  1.493403E-8  0  -0.000495197  7.607725E-5
-3028.362  1.531276E-8  0  -0.0005051654  5.897079E-5
-3035.997  1.527051E-8  0  -0.0005079132  3.581129E-5
-3043.67  1.501063E-8  0  -0.0005060022  9.886177E-6
-3051.383  1.474745E-8  0  -0.0005026747  -1.550001E-5
-3059.134  1.465406E-8  0  -0.0005012099  -3.724777E-5
-3066.925  1.483954E-8  0  -0.0005043069  -5.268084E-5
-3074.756  1.535242E-8  0  -0.0005135918  -5.974989E-5
-3082.627  1.619451E-8  0  -0.0005293237  -5.720714E-5
-3090.538  1.732909E-8  0  -0.0005503389  -4.473343E-5
-3098.49  1.867676E-8  0  -0.0005742368  -2.299884E-5
-3106.483  2.010508E-8  0  -0.000597772  6.360081E-6
-3114.518  2.142652E-8  0  -0.0006173848  4.085688E-5
-3122.594  2.241711E-8  0  -0.0006297829  7.736697E-5
-3130.712  2.285811E-8  0  -0.0006324799  0.0001124239
-3138.872  2.259003E-8  0  -0.0006242041  0.000142577
-3147.075  2.156004E-8  0  -0.0006051142  0.0001647769
-3155.321  1.984484E-8  0  -0.0005767891  0.0001767449
-3163.611  1.763972E-8  0  -0.0005419946  0.0001772836
-3171.944  1.521685E-8  0  -0.0005042671  0.0001664829
-3180.321  1.286615E-8  0  -0.0004673802  0.0001457908
-3188.742  1.08357E-8  0  -0.000434782  0.0001179263
-3197.208  9.286957E-9  0  -0.0004090899  8.663643E-5
-3205.719  8.274067E-9  0  -0.000391725  5.631336E-5
-3214.276  7.750013E-9  0  -0.0003827415  3.151161E-5
-3222.878  7.596477E-9  0  -0.0003808773  1.641661E-5
-3231.527  7.669359E-9  0  -0.000383816  1.432802E-5
-3240.222  7.847666E-9  0  -0.0003886157  2.722145E-5
-3248.964  8.070874E-9  0  -0.0003922356  5.544627E-5
-3257.753  8.350908E-9  0  -0.0003920729  9.760272E-5
-3266.59  8.751587E-9  0  -0.0003864231  0.0001506211
-3275.475  9.340404E-9  0  -0.0003747869  0.0002100413
-3284.409  1.013086E-8  0  -0.0003579727  0.0002704671
-3293.391  1.104173E-8  0  -0.0003379753  0.0003261443
-3302.423  1.189682E-8  0  -0.0003176476  0.0003715993
-3311.504  1.247315E-8  0  -0.0003002157  0.0004022613
-3320.636  1.258348E-8  0  -0.0002887132  0.0004149944
-3329.818  1.21589E-8  0  -0.0002854268  0.0004084745
-3339.051  1.129247E-8  0  -0.0002914415  0.0003833634
-3348.335  1.021757E-8  0  -0.0003063645  0.0003422578
-3357.671  9.223149E-9  0  -0.0003282769  0.0002894167
-3367.059  8.538492E-9  0  -0.0003539291  0.0002302984
-3376.5  8.237728E-9  0  -0.0003791582  0.0001709606
-3385.994  8.209144E-9  0  -0.0003994713  0.0001173955
-3395.541  8.2068E-9  0  -0.0004107091  7.487532E-5
-3405.143  7.964211E-9  0  -0.0004096934  4.738728E-5
-3414.799  7.319836E-9  0  -0.000394759  3.722042E-5
-3424.509  6.297019E-9  0  -0.0003660861  4.475088E-5
-3434.276  5.101022E-9  0  -0.0003257782  6.84464E-5
-3444.098  4.034132E-9  0  -0.0002776655  0.0001050844
-3453.976  3.367959E-9  0  -0.0002268538  0.0001501529
-3463.911  3.231732E-9  0  -0.0001790771  0.0001983823
-3473.904  3.566904E-9  0  -0.0001399424  0.0002443428
-3483.954  4.166106E-9  0  -0.0001141687  0.000283035
-3494.063  4.774403E-9  0  -0.00010493  0.0003104082
-3504.231  5.202438E-9  0  -0.0001133933  0.000323748
-3514.458  5.397878E-9  0  -0.0001385193  0.0003218965
-3524.744  5.444252E-9  0  -0.0001771565  0.0003052895
-3535.091  5.492841E-9  0  -0.0002244168  0.0002758156
-3545.5  5.665317E-9  0  -0.0002742836  0.0002365265
-3555.969  5.976942E-9  0  -0.0003203699  0.0001912418
-3566.501  6.317553E-9  0  -0.0003567232  0.0001441005
-3577.095  6.49754E-9  0  -0.0003785697  9.911652E-5
-3587.752  6.334404E-9  0  -0.0003828975  5.978812E-5
-3598.473  5.737441E-9  0  -0.0003688036  2.880229E-5
-3609.258  4.75152E-9  0  -0.0003375629  7.858111E-6
-3620.108  3.542509E-9  0  -0.0002924158  -2.382498E-6
-3631.024  2.334828E-9  0  -0.0002381089  -2.225745E-6
-3642.005  1.332106E-9  0  -0.0001802603  7.218413E-6
-3653.053  6.559267E-10  0  -0.0001246363  2.426349E-5
-3664.169  3.252355E-10  0  -7.64431E-5  4.689973E-5
-3675.352  2.778264E-10  0  -3.972627E-5  7.303781E-5
-3686.604  4.166608E-10  0  -1.695398E-5  0.0001007136
-3697.925  6.55947E-10  0  -8.831582E-6  0.000128234
-3709.315  9.470355E-10  0  -1.435977E-5  0.0001542557
-3720.776  1.277678E-9  0  -3.111367E-5  0.0001778004
-3732.308  1.65214E-9  0  -5.569006E-5  0.0001982172
-3743.912  2.067217E-9  0  -8.424818E-5  0.0002151145
-3755.588  2.497905E-9  0  -0.0001130604  0.0002282802
-3767.337  2.898662E-9  0  -0.0001389923  0.0002376112
-3779.16  3.217153E-9  0  -0.000159846  0.0002430679
-3791.057  3.411792E-9  0  -0.0001745282  0.000244661
-3803.029  3.464367E-9  0  -0.0001830282  0.0002424701
-3815.078  3.383227E-9  0  -0.0001862289  0.000236686
-3827.203  3.197735E-9  0  -0.000185591  0.0002276628
-3839.405  2.948091E-9  0  -0.0001827759  0.0002159629
-3851.685  2.674963E-9  0  -0.0001792742  0.0002023786
-3864.044  2.411702E-9  0  -0.0001761046  0.0001879181
-3876.483  2.179888E-9  0  -0.0001736335  0.0001737491
-3889.002  1.987948E-9  0  -0.0001715413  0.000161103
-3901.602  1.832642E-9  0  -0.0001689363  0.0001511487
-3914.284  1.703397E-9  0  -0.000164591  0.0001448527
-3927.049  1.588892E-9  0  -0.0001572538  0.0001428467
-3939.897  1.483914E-9  0  -0.0001459773  0.0001453232
-3952.829  1.393395E-9  0  -0.0001303995  0.0001519803
-3965.847  1.330926E-9  0  -0.000110926  0.0001620257
-3978.951  1.311397E-9  0  -8.877261E-5  0.0001742471
-3992.142  1.340794E-9  0  -6.585826E-5  0.0001871423
-4005.42  1.408565E-9  0  -4.455763E-5  0.0001990958
-4018.787  1.487577E-9  0  -2.735214E-5  0.0002085789
-4032.244  1.543162E-9  0  -1.643399E-5  0.0002143473
-4045.791  1.547767E-9  0  -1.332841E-5  0.0002156086
-4059.429  1.493985E-9  0  -1.859844E-5  0.0002121356
-4073.16  1.398776E-9  0  -3.168519E-5  0.0002043068
-4086.983  1.295801E-9  0  -5.091591E-5  0.0001930679
-4100.901  1.219093E-9  0  -7.368652E-5  0.0001798159
-4114.914  1.186287E-9  0  -9.679723E-5  0.00016622
-4129.024  1.190374E-9  0  -0.0001168949  0.0001540029
-4143.23  1.204671E-9  0  -0.0001309576  0.0001447106
-4157.534  1.198591E-9  0  -0.0001367478  0.0001395025
-4171.938  1.15572E-9  0  -0.0001331647  0.0001389912
-4186.441  1.084109E-9  0  -0.0001204368  0.0001431526
-4201.046  1.012761E-9  0  -0.0001001238  0.0001513213
-4215.753  9.758364E-10  0  -7.491944E-5  0.0001622718
-4230.563  9.930636E-10  0  -4.828158E-5  0.0001743752
-4245.478  1.057217E-9  0  -2.394073E-5  0.0001858111
-4260.499  1.135888E-9  0  -5.357025E-6  0.0001948059
-4275.626  1.187007E-9  0  4.793895E-6  0.0001998663
-4290.86  1.179952E-9  0  5.029498E-6  0.0001999758
-4306.204  1.110829E-9  0  -4.69904E-6  0.0001947287
-4321.658  1.003592E-9  0  -2.297247E-5  0.0001843836
-4337.223  8.963746E-10  0  -4.70835E-5  0.0001698302
-4352.901  8.205194E-10  0  -7.340768E-5  0.0001524729
-4368.692  7.838736E-10  0  -9.791307E-5  0.0001340508
-4384.599  7.675471E-10  0  -0.0001167355  0.0001164143
-4400.622  7.379405E-10  0  -0.0001267363  0.0001012933
-4416.762  6.673964E-10  0  -0.0001259602  9.008372E-5
-4433.021  5.520413E-10  0  -0.0001139276  8.368329E-5
-4449.4  4.168579E-10  0  -9.171593E-5  8.23955E-5
-4465.901  3.049496E-10  0  -6.181898E-5  8.591339E-5
-4482.525  2.565079E-10  0  -2.78033E-5  9.338303E-5
-4499.272  2.885146E-10  0  6.188576E-6  0.0001035357
-4516.146  3.857572E-10  0  3.601629E-5  0.0001148684
-4533.146  5.076596E-10  0  5.811733E-5  0.000125848
-4550.275  6.071171E-10  0  6.99973E-5  0.0001351084
-4567.534  6.514756E-10  0  7.05644E-5  0.0001416161
-4584.924  6.351492E-10  0  6.026096E-5  0.0001447822
-4602.447  5.782449E-10  0  4.097504E-5  0.0001445076
-4620.105  5.130976E-10  0  1.5747E-5  0.0001411576
-4637.899  4.666776E-10  0  -1.168361E-5  0.0001354749
-4655.83  4.482663E-10  0  -3.742297E-5  0.000128443
-4673.901  4.481556E-10  0  -5.797895E-5  0.000121125
-4692.112  4.467182E-10  0  -7.07466E-5  0.0001145001
-4710.466  4.276928E-10  0  -7.435331E-5  0.0001093223
-4728.964  3.878523E-10  0  -6.881547E-5  0.000106022
-4747.607  3.380033E-10  0  -5.548705E-5  0.0001046617
-4766.399  2.955998E-10  0  -3.681191E-5  0.0001049507
-4785.339  2.739788E-10  0  -1.592068E-5  0.0001063148
-4804.431  2.747274E-10  0  3.864211E-6  0.0001080074
-4823.676  2.873651E-10  0  1.953909E-5  0.0001092435
-4843.075  2.959864E-10  0  2.886776E-5  0.0001093357
-4862.632  2.88514E-10  0  3.07015E-5  0.0001078105
-4882.347  2.630276E-10  0  2.512417E-5  0.000104487
-4902.222  2.27749E-10  0  1.34035E-5  9.950728E-5
-4922.26  1.952259E-10  0  -2.24034E-6  9.331389E-5
-4942.462  1.74625E-10  0  -1.900999E-5  8.657857E-5
-4962.831  1.668732E-10  0  -3.398945E-5  8.009475E-5
-4983.368  1.653377E-10  0  -4.461338E-5  7.465018E-5
-5004.076  1.611983E-10  0  -4.907368E-5  7.090019E-5
-5024.957  1.498344E-10  0  -4.660063E-5  6.926107E-5
-5046.013  1.341062E-10  0  -3.757577E-5  6.984016E-5
-5067.246  1.225085E-10  0  -2.346039E-5  7.241352E-5
-5088.659  1.234531E-10  0  -6.552478E-6  7.645455E-5
-5110.253  1.393477E-10  0  1.038858E-5  8.120928E-5
-5132.031  1.642357E-10  0  2.458963E-5  8.580711E-5
-5153.996  1.86539E-10  0  3.371267E-5  8.939006E-5
-5176.15  1.952956E-10  0  3.623448E-5  9.124122E-5
-5198.494  1.861532E-10  0  3.169676E-5  9.089293E-5
-5221.033  1.63535E-10  0  2.078771E-5  8.819832E-5
-5243.768  1.377272E-10  0  5.241666E-6  8.335555E-5
-5266.702  1.187092E-10  0  -1.242767E-5  7.688078E-5
-5289.837  1.104841E-10  0  -2.931904E-5  6.953388E-5
-5313.176  1.093223E-10  0  -4.259951E-5  6.220771E-5
-5336.722  1.069141E-10  0  -4.995331E-5  5.579734E-5
-5360.478  9.64208E-11  0  -4.995339E-5  5.106853E-5
-5384.447  7.763086E-11  0  -4.229724E-5  4.854478E-5
-5408.63  5.794322E-11  0  -2.786951E-5  4.842973E-5
-5433.032  4.841397E-11  0  -8.620324E-6  5.057634E-5
-5457.655  5.710333E-11  0  1.272275E-5  5.450739E-5
