-169,54  0,001936837  0,001311548  0  2,854456E-8  667,5006
-168,56  0,001785425  0,001348815  0  3,132295E-8  664,5537
-167,58  0,001714402  0,001396209  0  2,899536E-8  661,6327
-166,6  0,001523263  0,001462959  0  2,809206E-8  658,7373
-165,62  0,00195735  0,001561422  0  3,113912E-8  655,8671
-164,64  0,002386039  0,001695179  0  3,556937E-8  653,0218
-163,66  0,002539658  0,001872551  0  3,805694E-8  650,2011
-162,68  0,002951551  0,002091344  0  4,694068E-8  647,4047
-161,7  0,002782272  0,002348403  0  5,329249E-8  644,6322
-160,72  0,003491676  0,00263695  0  6,955798E-8  641,8833
-159,74  0,004285157  0,002948289  0  8,987344E-8  639,1578
-158,76  0,00437838  0,003274055  0  1,458906E-7  636,4554
-157,78  0,004722933  0,003604319  0  1,842205E-7  633,7757
-156,8  0,005432723  0,003933068  0  2,402852E-7  631,1185
-155,82  0,005813739  0,004265567  0  3,514619E-7  628,4834
-154,84  0,005763106  0,004613215  0  4,48203E-7  625,8703
-153,86  0,006228494  0,004996575  0  4,089244E-7  623,2788
-152,88  0,007160865  0,005439854  0  4,591669E-7  620,7087
-151,9  0,007939974  0,005939344  0  7,504701E-7  618,1597
-150,92  0,009071843  0,006496744  0  1,213604E-6  615,6315
-149,94  0,009866178  0,007101887  0  1,595326E-6  613,1239
-148,96  0,01028663  0,007717369  0  1,812847E-6  610,6367
-147,98  0,01088715  0,008318809  0  1,99617E-6  608,1696
-147  0,01097778  0,008859625  0  2,877439E-6  605,7223
-146,02  0,01128035  0,009305732  0  4,024752E-6  603,2947
-145,04  0,01124087  0,009642631  0  4,743485E-6  600,8864
-144,06  0,01074372  0,00985487  0  5,304863E-6  598,4973
-143,08  0,01100061  0,009938598  0  5,766364E-6  596,1271
-142,1  0,01074188  0,009885341  0  6,346351E-6  593,7756
-141,12  0,01050689  0,009692234  0  8,510985E-6  591,4426
-140,14  0,01065817  0,009363393  0  1,086606E-5  589,1279
-139,16  0,009687163  0,008908537  0  1,30067E-5  586,8311
-138,18  0,008826532  0,008351833  0  1,527414E-5  584,5523
-137,2  0,0082186  0,007732852  0  1,730753E-5  582,291
-136,22  0,007545988  0,007093303  0  2,049861E-5  580,0472
-135,24  0,006477853  0,006483552  0  2,482245E-5  577,8206
-134,26  0,005710387  0,005942214  0  2,553178E-5  575,6111
-133,28  0,00462302  0,005496969  0  2,344147E-5  573,4184
-132,3  0,005036008  0,005163094  0  2,13311E-5  571,2423
-131,32  0,00506368  0,004938679  0  1,93712E-5  569,0827
-130,34  0,005157901  0,004819963  0  1,996202E-5  566,9393
-129,36  0,005600626  0,004800045  0  2,393036E-5  564,812
-128,38  0,006209021  0,004870395  0  2,468056E-5  562,7007
-127,4  0,00631402  0,005026477  0  2,306313E-5  560,605
-126,42  0,006210708  0,005262228  0  2,156683E-5  558,5249
-125,44  0,006636277  0,005564423  0  1,90633E-5  556,4602
-124,46  0,007176446  0,005917505  0  2,032701E-5  554,4107
-123,48  0,007664993  0,006303485  0  2,474682E-5  552,3763
-122,5  0,008899265  0,006696449  0  2,833115E-5  550,3567
-121,52  0,009238371  0,007066156  0  2,755831E-5  548,3518
-120,54  0,008656494  0,007396266  0  2,343478E-5  546,3615
-119,56  0,008730451  0,007676082  0  2,08446E-5  544,3856
-118,58  0,009206957  0,007906133  0  2,360038E-5  542,4239
-117,6  0,009303068  0,008103023  0  2,925384E-5  540,4763
-116,62  0,00910811  0,008287279  0  2,983497E-5  538,5426
-115,64  0,009528449  0,008487458  0  3,05435E-5  536,6228
-114,66  0,009962799  0,00871077  0  3,797771E-5  534,7165
-113,68  0,009659809  0,008965126  0  5,266197E-5  532,8238
-112,7  0,009999384  0,009244964  0,0001606788  6,465831E-5  530,9444
-111,72  0,01074277  0,009521766  0,0003863513  7,067592E-5  529,0782
-110,74  0,01151399  0,00977357  0,0003654348  8,198406E-5  527,2251
-109,76  0,01215184  0,009976029  0,001825666  9,867445E-5  525,385
-108,78  0,01181797  0,0101132  0,0002811705  0,0001108924  523,5576
-107,8  0,01187834  0,0101758  0,001479076  0,0001000316  521,7429
-106,82  0,01259278  0,01016374  0,0002949932  7,840826E-5  519,9408
-105,84  0,01350695  0,01010215  0,0006913952  6,824066E-5  518,151
-104,86  0,01419244  0,01004088  0,0002727435  7,235952E-5  516,3735
-103,88  0,01410497  0,01005698  0,002080574  9,116515E-5  514,6082
-102,9  0,01380864  0,01025278  0,0002534118  0,0001173395  512,8549
-101,92  0,0142597  0,01074176  0,002262166  0,0001363933  511,1135
-100,94  0,01487832  0,01162629  0,001374775  0,0001301795  509,3839
-99,96  0,01554722  0,01296493  0,0005859239  0,0001119926  507,666
-98,98  0,01739706  0,01472587  0,0001935727  9,77604E-5  505,9596
-98  0,01911297  0,01678724  0,0005939129  9,437865E-5  504,2647
-97,02  0,02057364  0,01893855  0,0004565765  9,26853E-5  502,581
-96,04  0,02227068  0,0209212  2,343736E-5  8,770097E-5  500,9086
-95,06  0,02353791  0,02249322  6,604906E-5  8,283821E-5  499,2473
-94,08  0,02437289  0,0234891  0,0005608633  8,309698E-5  497,5969
-93,1  0,02466981  0,02388412  0,001464117  8,919873E-5  495,9575
-92,12  0,02484944  0,02378545  0,0009946573  9,51129E-5  494,3288
-91,14  0,02504058  0,02346674  0,0002510727  0,0001020742  492,7107
-90,16  0,02621497  0,02329059  0,0007192427  0,0001148775  491,1032
-89,18  0,02974294  0,02366867  0,0001901429  0,000130261  489,5062
-88,2  0,0331874  0,02496674  0,0001187501  0,0001440564  487,9195
-87,22  0,03699768  0,02742678  0,0009883713  0,0001596684  486,3431
-86,24  0,04219676  0,03116643  0,001512462  0,0001761707  484,7768
-85,26  0,04757883  0,03613609  0,0008328283  0,000192871  483,2206
-84,28  0,0544002  0,04217502  0,0003230295  0,0002003356  481,6743
-83,3  0,06120153  0,04906462  0,0007952925  0,000208259  480,1379
-82,32  0,06935514  0,05657607  0,0005946469  0,0002300128  478,6113
-81,34  0,07517111  0,06453574  0,0003418688  0,0002750302  477,0944
-80,36  0,08346717  0,07275304  0,002607054  0,0003352332  475,587
-79,38  0,09297763  0,08104103  0,002039191  0,0003970091  474,0892
-78,4  0,1048644  0,08921754  0,001059374  0,0004612348  472,6007
-77,42  0,1139465  0,09702778  0,001166848  0,0005463744  471,1215
-76,44  0,1218706  0,1041789  0,0001987314  0,0006802024  469,6516
-75,46  0,1267037  0,110423  0,0007823132  0,0008782961  468,1909
-74,48  0,1289813  0,1154753  0,001069588  0,001120161  466,7392
-73,5  0,1297632  0,1191799  0,00121921  0,001384031  465,2964
-72,52  0,1285207  0,1214815  0,003305741  0,001704151  463,8626
-71,54  0,1257323  0,1223252  0,002400818  0,002123885  462,4375
-70,56  0,1197108  0,1216974  0,002836378  0,002665789  461,0212
-69,58  0,114805  0,1195592  0,005139876  0,003321305  459,6136
-68,6  0,106274  0,1157878  0,006356886  0,004026479  458,2145
-67,62  0,09663464  0,1102601  0,007549705  0,004801333  456,8239
-66,64  0,08770488  0,1029433  0,004662383  0,005843769  455,4417
-65,66  0,07798256  0,09400504  0,009217479  0,007240476  454,0679
-64,68  0,0676077  0,08389346  0,01013368  0,008928662  452,7023
-63,7  0,05854192  0,07334546  0,01474527  0,0107984  451,3449
-62,72  0,05084941  0,06332024  0,01388311  0,0127027  449,9956
-61,74  0,04452859  0,05478526  0,01480543  0,01478385  448,6544
-60,76  0,04143844  0,0484906  0,02219256  0,01739087  447,3212
-59,78  0,04200057  0,04481616  0,02860876  0,02043807  445,9958
-58,8  0,04491647  0,04364592  0,03562662  0,02369725  444,6783
-57,82  0,04718066  0,04440015  0,03527046  0,02704689  443,3685
-56,84  0,0477553  0,04617584  0,03704043  0,03038274  442,0664
-55,86  0,04762598  0,04800374  0,03665053  0,03420758  440,772
-54,88  0,04717859  0,04909456  0,04628916  0,03903719  439,4851
-53,9  0,04497433  0,04901033  0,04914762  0,0444319  438,2057
-52,92  0,04198991  0,04771924  0,0574512  0,04991967  436,9337
-51,94  0,04015331  0,04556166  0,06500101  0,05505767  435,6691
-50,96  0,03831447  0,04311782  0,069475  0,05938154  434,4118
-49,98  0,03636492  0,04100266  0,0686911  0,06362038  433,1618
-49  0,03419685  0,03977443  0,07373508  0,06818055  431,9189
-48,02  0,03575965  0,0398302  0,08502338  0,07227229  430,6831
-47,04  0,0386392  0,04133018  0,08567843  0,07543257  429,4543
-46,06  0,04505592  0,04423279  0,09183972  0,07735345  428,2326
-45,08  0,04993092  0,04827316  0,08627287  0,07865426  427,0178
-44,1  0,05452815  0,05300206  0,08530344  0,08157291  425,8099
-43,12  0,05797057  0,05782799  0,08876938  0,08582875  424,6087
-42,14  0,06368999  0,06206875  0,09137869  0,08921847  423,4144
-41,16  0,06854042  0,06509014  0,0883765  0,091209  422,2267
-40,18  0,06946502  0,0664073  0,08736828  0,0926297  421,0457
-39,2  0,06959375  0,06573927  0,08793918  0,0956868  419,8712
-38,22  0,06758406  0,06321391  0,09986077  0,1023186  418,7033
-37,24  0,06592519  0,05922928  0,09808081  0,1105028  417,5419
-36,26  0,06418526  0,05439194  0,1120199  0,117224  416,3869
-35,28  0,06147693  0,04951527  0,1064996  0,1219669  415,2383
-34,3  0,05926227  0,04528401  0,1230932  0,1265567  414,096
-33,32  0,05898945  0,04222539  0,1296031  0,1346358  412,96
-32,34  0,05834258  0,04057295  0,1491053  0,148251  411,8302
-31,36  0,05895963  0,04026163  0,1693403  0,1652785  410,7065
