868,8237  0,1695704  58,02921  0,4887724  0,07812454
866,3235  0,1955522  57,8408  0,5297797  -0,01584762
863,8377  0,2066803  57,74519  0,5390508  -0,06801718
861,3662  0,2012859  57,74387  0,5303585  -0,06763465
858,9087  0,1880662  57,83109  0,5149196  -0,02041268
856,4652  0,1722669  57,99023  0,4882915  0,05864241
854,0356  0,1558509  58,19352  0,4423607  0,1479736
851,6197  0,1422041  58,3959  0,3844244  0,2227633
849,2175  0,1317964  58,53204  0,3366073  0,2619591
846,8287  0,1204553  58,54535  0,3175411  0,25398
844,4534  0,1092684  58,41468  0,3304483  0,1998664
842,0914  0,1098218  58,18095  0,3676527  0,1178652
839,7425  0,1307531  57,97684  0,4177337  0,04450321
837,4067  0,1607336  57,9145  0,4640355  0,02033369
835,0839  0,1777235  58,00282  0,4828135  0,06415992
832,7739  0,173389  58,20866  0,452614  0,1590647
830,4766  0,1567053  58,49317  0,369522  0,2651831
828,192  0,1399797  58,81119  0,2526683  0,3463125
825,9199  0,1284728  59,10493  0,1352629  0,3865831
823,6603  0,1182492  59,3103  0,05126616  0,3884868
821,413  0,1012582  59,3688  0,02626765  0,3606666
819,1779  0,07750398  59,21913  0,06958405  0,307745
816,955  0,0628633  58,8195  0,1651173  0,2303097
814,7441  0,07269568  58,32927  0,2725185  0,1345309
812,5451  0,0985558  57,98341  0,3506732  0,03968953
810,3579  0,1208768  57,79853  0,3887713  -0,02810938
808,1825  0,1361504  57,74765  0,4094495  -0,050641
806,0188  0,1519176  57,8147  0,4339558  -0,02433281
803,8666  0,1643039  57,9664  0,4487398  0,04307153
801,7259  0,1558897  58,17896  0,4172956  0,1328685
799,5965  0,1233963  58,44954  0,3252954  0,2125817
797,4784  0,08459636  58,75183  0,2041869  0,24756
795,3715  0,05216314  58,99859  0,1077113  0,2270702
793,2757  0,02958437  59,04287  0,07327318  0,173969
791,191  0,02146907  58,71508  0,106528  0,1198974
789,1171  0,03426562  58,2515  0,1876165  0,07510774
787,0541  0,06683109  57,97988  0,27982  0,03066992
785,0019  0,09918819  57,82457  0,3416774  -0,01577651
782,9603  0,1064761  57,73081  0,3500094  -0,04928936
780,9294  0,08802639  57,71101  0,3164715  -0,05097344
778,9089  0,06432721  57,83199  0,2731093  -0,01058024
776,8989  0,05316207  58,16712  0,2370164  0,0723878
774,8992  0,06215635  58,6386  0,1922742  0,1856585
772,9097  0,08925251  59,09809  0,1075626  0,3008076
770,9305  0,134359  59,51684  -0,02942499  0,3898459
768,9614  0,213273  59,83531  -0,1885158  0,4536978
767,0023  0,3198143  59,96344  -0,299187  0,5201992
765,0532  0,3935148  59,88212  -0,2831826  0,6005558
763,1139  0,3975243  59,60425  -0,1078551  0,6568592
761,1845  0,3853742  59,16633  0,1776316  0,6291513
759,2648  0,4187346  58,6863  0,4659167  0,494938
757,3547  0,4842256  58,28548  0,6673008  0,2938216
755,4543  0,5517215  57,99732  0,7701156  0,09802865
753,5633  0,6293729  57,83446  0,8265449  -0,02997273
751,6818  0,7232179  57,8058  0,8825331  -0,05736845
749,8097  0,8001569  57,88743  0,9278033  0,01551559
747,9468  0,8017292  58,0379  0,9136174  0,1541864
746,0932  0,7005099  58,22455  0,8104075  0,2993556
744,2488  0,5363251  58,42223  0,6422604  0,3951195
742,4134  0,3758521  58,5979  0,4704142  0,418605
740,5871  0,2590671  58,69998  0,3522323  0,3845805
738,7698  0,1948135  58,66797  0,3151883  0,3227535
736,9613  0,1834073  58,48675  0,3563809  0,252297
735,1617  0,2285389  58,24372  0,4527937  0,177191
733,3709  0,3279138  58,04657  0,5720462  0,1016492
731,5887  0,4610616  57,9345  0,6858675  0,0438126
729,8152  0,6017333  57,90819  0,7826865  0,02934911
728,0503  0,7428491  57,95284  0,8652136  0,07121952
726,2939  0,8840117  58,03987  0,9312707  0,1590527
724,5459  0,9896306  58,14362  0,9602907  0,2687779
722,8063  1  58,25785  0,925992  0,3775432
721,0751  0,9021774  58,38587  0,8245739  0,4668391
719,3522  0,7494216  58,5165  0,6880572  0,5185106
717,6374  0,5996877  58,6091  0,5686087  0,5175186
715,9308  0,4778724  58,606  0,5078032  0,4593041
714,2323  0,395107  58,46847  0,5134156  0,3495618
712,5419  0,3593437  58,2128  0,5566976  0,1982372
710,8594  0,3613975  57,90494  0,5908808  0,02023252
709,1849  0,3758598  57,60326  0,5801351  -0,1589661
707,5182  0,3806783  57,33559  0,5195155  -0,3079752
705,8593  0,3680798  57,11763  0,4322593  -0,4051839
704,2083  0,3393775  56,96565  0,3505567  -0,4463715
702,5649  0,2941926  56,89926  0,2974009  -0,4353146
700,9291  0,2308759  56,94082  0,2786026  -0,3734865
699,301  0,1602432  57,11876  0,2828579  -0,264541
697,6804  0,1063095  57,46206  0,2888032  -0,1250585
696,0673  0,0844269  57,92859  0,2793455  0,01618781
694,4616  0,08863663  58,34639  0,2542871  0,1309934
692,8634  0,101385  58,5971  0,2281755  0,202719
691,2725  0,1077113  58,68529  0,2153722  0,2283263
689,6888  0,1039129  58,646  0,2196836  0,215286
688,1124  0,09690231  58,51006  0,2378163  0,1768235
686,5432  0,09626111  58,31062  0,2666356  0,1254992
684,9812  0,1073139  58,09176  0,3028913  0,06806609
683,4262  0,1291161  57,88955  0,33969  0,006401001
681,8783  0,1570646  57,71862  0,3695574  -0,05664177
680,3373  0,1875843  57,59  0,3917056  -0,1129394
678,8033  0,2182773  57,52222  0,4123855  -0,1498262
677,2763  0,2435584  57,53074  0,4359621  -0,1542012
675,756  0,2551917  57,61734  0,4572034  -0,1183857
674,2426  0,2501935  57,77036  0,4642395  -0,04674103
672,736  0,2347861  57,96283  0,4490695  0,04148525
671,236  0,2156124  58,14979  0,4145271  0,1187876
669,7428  0,1919457  58,28496  0,3716158  0,1633987
668,2561  0,1623183  58,34316  0,3316777  0,1695063
666,7761  0,1315692  58,31966  0,3014487  0,1452261
665,3026  0,1069622  58,21781  0,2830789  0,1024033
663,8356  0,09264323  58,0475  0,2751836  0,04916443
662,375  0,08865223  57,83336  0,2726615  -0,0101893
660,9209  0,09192558  57,60651  0,2676142  -0,07239523
659,4731  0,09840795  57,38409  0,2529893  -0,1338456
658,0317  0,105278  57,17403  0,2265567  -0,1895427
656,5965  0,1099212  56,99299  0,1924215  -0,2316887
655,1676  0,1079756  56,86521  0,1595476  -0,2515102
653,7449  0,09666042  56,8099  0,1372715  -0,2454145
652,3284  0,07926823  56,83256  0,1290332  -0,2188928
650,918  0,06174506  56,91746  0,1295718  -0,1824417
649,5136  0,04670796  57,03293  0,1299453  -0,1443261
648,1154  0,03428898  57,15632  0,1254409  -0,1087806
646,7231  0,02487763  57,27729  0,1169962  -0,07891692
645,3368  0,01831887  57,3784  0,1064901  -0,05711726
643,9564  0,01369035  57,44959  0,09513425  -0,04261241
642,5819  0,0108116  57,51133  0,08653275  -0,03251008
641,2133  0,01017942  57,57344  0,08557822  -0,02621675
639,8505  0,01156507  57,59267  0,09154262  -0,0261291
638,4935  0,01335763  57,53691  0,09645875  -0,03344915
637,1422  0,01397585  57,41305  0,09348425  -0,04604485
635,7966  0,01379607  57,24285  0,08361357  -0,06069002
634,4567  0,01386048  57,06647  0,0716829  -0,07443626
633,1225  0,01382686  56,92047  0,05989173  -0,08379445
631,7938  0,01286296  56,81379  0,0487303  -0,08633055
630,4707  0,01132528  56,74827  0,04023844  -0,08365073
629,1531  0,009963647  56,723  0,03567279  -0,07922381
627,841  0,008486633  56,71936  0,03258865  -0,07308276
626,5344  0,006338336  56,72278  0,02832014  -0,06293107
625,2332  0,004163373  56,74351  0,02395486  -0,05041192
623,9375  0,00281568  56,78588  0,02139386  -0,04050161
622,647  0,002040859  56,82836  0,01962102  -0,03360742
621,3619  0,001248573  56,92728  0,01783116  -0,02459161
620,0821  0,0006719666  57,31001  0,01883321  -0,01182586
618,8075  0,0008292342  57,83737  0,02463944  -0,0008217249
617,5382  0,001396383  57,99821  0,0316668  0,00405969
616,2741  0,001729931  58,01204  0,03510866  0,00499536
615,0151  0,001738144  57,9949  0,03520052  0,004394101
613,7613  0,001651587  57,88076  0,03450693  0,0003468815
612,5126  0,001535208  57,65851  0,03245821  -0,006992901
611,2689  0,001280464  57,47121  0,02787887  -0,0117704
610,0303  0,0009398091  57,42462  0,02334123  -0,01116273
608,7967  0,0007996405  57,39255  0,02114634  -0,01095946
607,5681  0,0008462161  57,16927  0,01867917  -0,01577932
606,3444  0,000880445  56,89647  0,01398393  -0,02059197
605,1256  0,0007364575  56,82679  0,01142416  -0,01963826
603,9118  0,0006840578  57,00081  0,01409269  -0,01670093
602,7028  0,0007706457  57,03151  0,01546414  -0,01722435
601,4986  0,0005301586  56,76602  0,008611096  -0,01711691
600,2992  0,0001671042  56,28293  -0,0001822728  -0,01073438
599,1046  2,56985E-5  0  0,0009390072  -0,004095525
597,9148  0,000216236  57,28801  0,01015681  -0,006693684
596,7296  0,0005636938  57,07643  0,01373633  -0,01398251
595,5492  0,00032058  56,82597  0,007407664  -0,01275778
594,3734  1,634613E-5  0  0,002043241  -0,002622672
593,2022  5,033961E-5  0  0,004961701  0,003047479
592,0357  0,0001349816  57,71171  0,009396152  -0,001506738
590,8737  0,0001834539  57,17461  0,008496282  -0,007099865
589,7163  0,000146132  57,1206  0,00721565  -0,006723568
588,5634  0,0002542885  57,43952  0,01179627  -0,005427028
587,415  0,0005607892  57,45275  0,01758856  -0,007811608
586,2711  0,000571571  57,38211  0,0171225  -0,009102228
585,1316  0,0003090363  57,44483  0,01295984  -0,005879181
583,9965  0,0002782794  57,55964  0,01283123  -0,004125377
582,8659  0,0005573703  57,40904  0,01704482  -0,008480274
581,7396  0,0008584639  57,2733  0,01949689  -0,01326458
580,6176  0,0007220399  57,26024  0,01768621  -0,0123735
579,5  0,0004573457  57,28685  0,01430528  -0,009451562
578,3867  0,0003722593  57,15891  0,01169021  -0,01008472
577,2776  0,0003984646  57,03463  0,01068757  -0,01182964
576,1728  0,0003973952  57,16185  0,01206269  -0,01034431
575,0722  0,0004191954  57,34361  0,01407852  -0,008194159
573,9758  0,0003767422  57,23888  0,01243767  -0,00910342
572,8836  0,0002438507  56,92128  0,007205087  -0,01006333
571,7955  0,0001315402  56,87216  0,004913175  -0,007627513
570,7116  0,0001730299  57,28713  0,00866724  -0,005722885
569,6317  0,000340716  57,25622  0,01188578  -0,008386816
568,5559  0,0003007668  56,95789  0,008342146  -0,01079364
567,4842  9,273916E-5  0  0,002672353  -0,0070727
566,4165  1,791367E-5  0  0,002826939  -0,001734624
565,3529  9,145439E-5  0  0,006845773  -0,003014194
564,2932  0,0001984546  56,91938  0,006385424  -0,008954451
563,2375  0,0001913137  56,33217  0,0003476036  -0,0107725
562,1857  0,0001209627  55,75529  -0,004431958  -0,007316657
561,1378  8,547574E-5  0  -0,004602913  -0,005507151
560,0939  0,0001188812  55,88025  -0,003442455  -0,007715691
559,0538  0,0001493778  55,98513  -0,002926787  -0,008988613
558,0176  8,316922E-5  0  -0,001070749  -0,006958663
556,9852  5,311208E-5  0  0,001957123  -0,005263825
555,9566  6,993179E-5  0  0,002341772  -0,005990716
554,9318  7,567249E-5  0  -0,001152066  -0,006578503
553,9108  9,733804E-5  0  -0,005082169  -0,005597767
552,8935  0,0001177724  55,37527  -0,006627742  -0,004998311
551,88  0,0001217634  55,44746  -0,006343292  -0,005544991
550,8702  0,0001037902  55,55894  -0,00524096  -0,005728662
549,864  7,678734E-5  0  -0,003565531  -0,005632511
548,8616  8,512835E-5  0  -0,002491246  -0,006548244
547,8627  0,0001004776  55,90969  -0,002890109  -0,007026587
546,8675  5,472059E-5  0  -0,002928974  -0,004769137
545,876  6,676888E-6  0  -0,000895209  -0,001734009
544,888  5,920017E-6  0  0,0009439956  -0,001572629
543,9035  1,578564E-5  0  -0,0001789421  -0,002984364
542,9227  1,470235E-5  0  -0,002066009  -0,002006652
541,9453  1,621508E-6  0  -0,0009524273  6,666637E-5
540,9715  8,798773E-6  0  0,001466056  -0,001667129
540,0012  7,36179E-5  0  0,000633532  -0,006378711
539,0343  0,0001153352  55,96542  -0,002629261  -0,007565066
538,0709  4,165016E-5  0  -0,003357097  -0,003436677
537,1109  2,720222E-6  0  -0,001203577  0,0002312305
536,1544  1,115518E-6  0  -0,0006699421  -0,0004061493
535,2012  1,65909E-5  0  -0,002403017  -0,001822558
534,2515  6,010167E-6  0  -0,001811942  -1,852993E-5
533,3051  2,562111E-5  0  0,002200723  0,003017385
532,362  5,177572E-5  0  0,004242119  0,00317661
531,4223  1,215439E-6  0  0,0007438611  0,0003219877
530,4859  5,021696E-5  0  -0,004581362  -0,002461769
529,5528  9,298911E-5  0  -0,006452797  -0,002876388
528,6229  4,170752E-5  0  -0,00461011  -0,001027123
527,6964  1,085802E-5  0  -0,002289061  0,000739924
526,773  6,554182E-6  0  -0,001824531  -0,000390165
525,8529  4,761245E-5  0  -0,003416635  -0,00367789
524,936  8,577952E-5  0  -0,005193455  -0,004274474
524,0223  3,231928E-5  0  -0,004115209  -0,0002282081
523,1118  1,651604E-5  0  5,020623E-5  0,002940778
522,2044  1,428629E-5  0  0,002728837  0,0001015928
521,3002  3,988317E-5  0  0,0006229454  -0,004511909
520,399  3,851006E-5  0  -0,00235106  -0,003799274
519,501  1,718195E-6  0  -0,0009391581  -7,44961E-5
518,6061  1,098037E-5  0  0,002208495  -0,0008804268
517,7143  4,339969E-5  0  0,0009317487  -0,004625674
516,8255  3,320605E-5  0  -0,003026337  -0,002796122
515,9398  3,991095E-5  0  -0,002940251  0,003419067
515,0571  2,134725E-5  0  -0,0004002033  0,003267924
514,1775  4,52569E-5  0  -0,00350801  -0,003255077
513,3008  0,0002148186  42,26514  -0,01035393  -0,001063934
512,4271  0,000605401  41,07473  -0,008098071  0,01544973
511,5564  0,001641783  40,37762  0,006099205  0,0280206
510,6886  0,001208947  39,85574  0,01649572  0,0182041
509,8238  0,0002500653  38,56775  0,0100269  -0,004885667
508,9619  0,0005861295  37,16528  -0,004794351  -0,01635942
508,1029  0,0004141993  36,56986  -0,01103109  -0,009109997
507,2468  9,179368E-5  0  -0,006664763  0,00088776
506,3936  1,60105E-5  0  -0,002670175  0,0008535951
505,5432  6,279554E-5  0  -0,004064907  -0,003767643
504,6957  9,61164E-5  0  -0,005935692  -0,003410088
503,8511  5,866549E-5  0  -0,005299212  0,0006517674
503,0092  5,42246E-5  0  -0,004700622  0,002040768
502,1702  4,527393E-5  0  -0,004667535  0,0002585814
501,3339  2,006906E-5  0  -0,002842454  -0,00125504
500,5005  8,311131E-6  0  -0,0005240627  -0,001926222
499,6698  2,013807E-5  0  -0,001144299  -0,002883442
498,8419  3,690354E-5  0  -0,002674672  -0,00322852
498,0167  1,043368E-5  0  -0,000320056  -0,002202434
497,1942  3,525412E-5  0  0,003742843  -0,001634618
496,3744  2,753943E-5  0  0,002597464  -0,002498161
495,5574  3,497004E-5  0  -0,003289856  -0,002369495
494,743  7,197298E-5  0  -0,005795297  0,0003664934
493,9313  3,32697E-5  0  -0,002245317  0,003239523
493,1222  3,53435E-5  0  0,0007670163  0,003982716
492,3158  4,591368E-5  0  -0,0009137904  0,004523858
491,5121  0,0001158395  34,69842  -0,002780233  0,006770179
490,7109  0,0001319022  34,41623  -0,0008362769  0,007752063
489,9124  3,759548E-5  0  0,001579455  0,003844055
489,1164  1,467357E-5  0  0,0009521037  -0,00241095
488,3231  5,353477E-5  0  7,950871E-5  -0,004942505
487,5323  2,357914E-5  0  0,001898298  -0,00266904
486,744  2,282561E-5  0  0,003198891  -0,0003435586
485,9583  2,191931E-6  0  0,0004765488  -0,0008738935
485,1752  2,794751E-5  0  -0,003121183  -0,001688271
484,3945  1,72726E-5  0  -0,002785187  -8,063841E-6
483,6164  1,431726E-5  0  9,01831E-5  0,002530075
482,8408  2,091905E-5  0  0,0009259625  0,0029116
482,0676  4,749008E-6  0  -0,0004091982  0,001394615
481,2969  1,405128E-6  0  -0,0006867336  0,0003891163
480,5287  1,262452E-6  0  0,0004579125  0,0005901565
479,7629  3,241245E-6  0  0,0008235633  0,0008658642
478,9996  1,882997E-6  0  0,0004046574  0,0008143686
478,2387  3,781894E-6  0  0,0009118822  0,0009077823
477,4802  8,589941E-6  0  0,001793067  0,0007303466
476,7241  3,383185E-6  0  0,001106977  -0,0004962772
475,9704  8,390915E-6  0  -0,0006405409  -0,001796728
475,2191  7,580881E-6  0  -0,001356824  -0,001198304
474,4701  5,02417E-6  0  -0,001010581  0,001069405
473,7235  1,440155E-5  0  -0,0009642978  0,002292642
472,9793  4,001757E-6  0  -0,0009099557  0,0009410143
472,2374  3,912949E-6  0  0,0001159225  -0,001287171
471,4978  1,267498E-5  0  0,0009693866  -0,002110377
470,7605  6,021174E-6  0  9,98897E-5  -0,001595029
470,0255  6,42642E-6  0  -0,001264314  -0,001057829
469,2928  3,542287E-6  0  -0,00107163  -0,0005872333
468,5624  7,602995E-7  0  -0,0002618778  0,0005009227
467,8343  9,837229E-6  0  -0,00103671  0,001745374
467,1084  2,610332E-5  0  -0,002604348  0,002029507
466,3848  2,038274E-5  0  -0,002504317  0,001488115
465,6634  6,655459E-6  0  -0,001158088  0,001192133
464,9442  7,028876E-6  0  -0,001102051  0,001301466
464,2273  1,684608E-5  0  -0,002358587  0,001177273
463,5126  1,795477E-5  0  -0,002551047  0,0009357352
462,8  6,750526E-6  0  -0,001265958  0,001079262
462,0897  2,52844E-6  0  -0,0004924067  0,000889336
461,3815  3,435022E-6  0  -0,0009396716  -0,0007187656
460,6755  2,353893E-5  0  -0,001479757  -0,002715138
459,9717  2,495656E-5  0  -0,001842322  -0,00259083
459,27  1,320554E-5  0  -0,002308971  1,187527E-5
458,5704  2,081239E-5  0  -0,001544778  0,002447589
457,873  2,18099E-5  0  0,001222595  0,002693902
457,1776  2,9957E-5  0  0,002952236  0,001808016
456,4844  7,643302E-6  0  0,000714489  0,001593118
455,7933  1,816586E-5  0  -0,002054651  0,001732603
455,1043  2,869555E-6  0  0,0004689623  0,0009579572
454,4174  9,601718E-5  0  0,006152155  -0,0003182142
453,7325  9,101337E-5  0  0,005968845  -0,0004869143
453,0497  1,783921E-5  0  -0,002510012  0,0008416118
452,3689  0,0002852301  23,06273  -0,01024004  0,002619765
451,6902  0,0002724536  22,89518  -0,009426781  0,004187239
451,0135  0,0001308207  22,37718  -0,004232206  0,005746556
450,3389  0,0001489204  22,12878  -0,002865239  0,007042626
449,6662  0,0001844098  22,34765  -0,004806766  0,00694736
448,9956  9,77784E-5  0  -0,003777176  0,004843824
448,327  8,152425E-6  0  0,0001424344  0,001765254
447,6603  4,36005E-7  0  0,0003287672  -0,0002432158
446,9957  6,3141E-5  0  -0,004911041  0,0001711223
446,333  0,0002245622  16,7607  -0,00891995  0,002462007
445,6722  0,0001731287  16,43171  -0,006703716  0,004569458
445,0134  7,045241E-5  0  -0,001896224  0,004807253
444,3566  3,24875E-5  0  -0,0005647205  0,003458225
443,7017  3,294161E-5  0  -0,002781699  0,002162252
443,0487  5,396833E-5  0  -0,004079777  0,001905822
442,3977  2,886992E-5  0  -0,002319194  0,0023316
441,7485  2,178477E-5  0  0,0005008399  0,002808214
441,1013  3,332534E-5  0  0,001858147  0,002993043
440,4559  1,965939E-5  0  0,001365708  0,002331305
439,8125  1,15392E-6  0  0,0003367089  0,0005602341
439,1709  2,439236E-6  0  0,0003033507  -0,0008991465
438,5312  6,130973E-6  0  0,001499318  9,386674E-5
437,8933  3,735429E-5  0  0,002066555  0,003072331
437,2573  5,662723E-5  0  -0,0002343391  0,004546232
436,6232  8,44494E-5  0  -0,004885335  0,002636056
435,9909  0,0001964892  16,98463  -0,008446514  0,0003835393
435,3604  0,0001968817  16,80727  -0,008242646  0,001866887
434,7317  0,0001684781  16,145  -0,004943914  0,006041796
434,1048  0,0001642968  15,58554  -0,0009699104  0,007636821
433,4798  6,211838E-5  0  0,001928864  0,004315213
432,8565  2,071647E-5  0  0,002718869  -0,0001930206
432,2351  6,683284E-6  0  0,0008887497  -0,001264934
431,6154  1,59493E-5  0  -0,00217468  0,0009787122
430,9975  5,880081E-5  0  -0,003399115  0,003058247
430,3813  3,29218E-5  0  -0,001568654  0,003035022
429,7669  9,167261E-6  0  0,0007494985  0,001636803
429,1543  1,681383E-6  0  0,0007690158  -3,653613E-5
428,5434  4,90366E-6  0  -0,000561145  -0,001186943
427,9343  1,86546E-6  0  -0,0006155414  -0,000524391
427,3269  1,514782E-5  0  0,0004143293  0,002263371
426,7212  5,947439E-5  0  0,000463486  0,004529238
426,1172  3,159968E-5  0  0,0001514456  0,003310507
425,5149  1,364664E-5  0  0,00216564  0,0001986485
424,9143  9,427279E-5  0  0,005707577  5,589263E-5
424,3154  0,0001517483  1,889525  0,006098012  0,003887023
423,7182  0,0001468146  2,637698  0,001792651  0,006873031
423,1227  0,0001062508  3,3056  -0,002420516  0,005527307
422,5289  3,680736E-5  0  -0,002312539  0,002688853
421,9367  1,329461E-5  0  -0,0005841268  0,002046726
421,3462  2,266841E-5  0  -0,002013222  0,00191046
420,7573  7,720407E-5  0  -0,005105531  -0,0003079985
420,17  5,688037E-5  0  -0,004265953  -0,001011101
419,5845  6,486384E-5  0  0,0008615494  0,004595115
419,0005  0,0004827561  2,538665  0,004417267  0,01194617
418,4181  0,0003727113  2,591405  0,003317931  0,01067182
417,8374  5,009157E-6  0  0,001270109  0,0002464688
417,2583  0,0001576216  0  0,001784329  -0,007024462
416,6808  5,020869E-5  0  0,002784514  -0,00298866
416,1049  7,230731E-5  0  0,001572867  0,004635649
415,5306  5,611638E-5  0  0,000249456  0,004299283
414,9578  2,393008E-5  0  0,001534365  -0,00235216
414,3866  8,911148E-5  0  0,002973112  -0,0045221
413,817  3,359526E-6  0  0,0007783543  0,0007037936
413,249  0,0001186743  3,394389  -0,002994475  0,005461192
412,6825  8,496053E-5  0  -0,002879558  0,00440493
412,1176  1,328733E-5  0  0,001535732  0,001400376
411,5542  8,524078E-5  0  0,005108828  0,001238856
410,9924  9,333959E-5  0  0,004850758  0,002578389
410,4321  4,354604E-5  0  0,002969712  0,002285052
409,8733  1,375079E-5  0  0,001925343  0,000845393
409,316  6,131037E-6  0  0,001401636  3,905898E-5
408,7603  3,869907E-6  0  0,001039639  -0,0003959677
408,206  1,002446E-5  0  0,001557289  -0,0008786909
407,6533  1,307282E-5  0  0,002013823  -0,0003205253
407,1021  7,005465E-6  0  0,0003436694  0,001450578
406,5523  4,035319E-5  0  -0,002158127  0,002847602
406,004  4,621157E-5  0  -0,00138927  0,003556721
405,4572  0,0001015988  2,349369  0,002923804  0,004839501
404,9119  0,0002110195  2,117852  0,005693968  0,005813805
404,368  9,127112E-5  0  0,003695348  0,003861345
403,8256  1,385028E-8  0  -5,197345E-5  4,027322E-5
403,2847  1,127777E-5  0  -0,001555742  -0,001044241
402,7452  8,997292E-6  0  -0,001154652  0,001208367
402,2071  9,538743E-6  0  -0,0006555087  0,001588671
401,6705  1,511816E-5  0  0,0004744865  -0,002107973
401,1353  7,934331E-5  0  0,002411054  -0,004315534
400,6015  1,968702E-5  0  0,002419858  -0,0004377022
400,0692  7,612678E-5  0  -0,0007524789  0,00477029
399,5382  7,823429E-5  0  -0,003217761  0,003681029
399,0087  3,036532E-5  0  -0,001179765  -0,002803836
398,4805  0,0001824286  12,71275  0,002866256  -0,006872386
397,9538  0,0001303341  12,96354  0,003783455  -0,005019261
397,4285  1,290649E-5  0  0,001445607  -0,00134617
396,9045  3,48225E-9  0  -2,292381E-6  -3,232247E-5
396,3819  3,897363E-6  0  0,001049961  -0,0002639228
395,8607  1,855962E-5  0  0,002355213  0,0001408087
395,3409  2,225999E-5  0  0,002543089  0,0004381035
394,8224  3,470996E-5  0  0,002967033  -0,00124629
394,3053  0,0001247063  13,24873  0,004887474  -0,003636511
393,7895  0,0002173394  13,62492  0,007754566  -0,00209191
393,2751  0,0004589285  14,44605  0,009890171  0,006168087
392,762  0,001199331  14,95698  0,009058724  0,01649432
392,2503  0,001290523  15,24615  0,004122313  0,01905422
391,7399  0,0003603111  15,66367  -0,002088806  0,01007333
391,2308  7,428169E-5  0  -0,004509237  -0,001195424
390,7231  4,848667E-5  0  -0,002550961  -0,002767826
390,2166  4,713618E-5  0  -0,0009371493  0,003586043
389,7115  8,016647E-5  0  -0,001237352  0,004666178
389,2077  5,740481E-5  0  0,001285305  -0,003871996
388,7052  0,0005749041  12,95567  0,007680225  -0,0103574
388,2039  0,0004436202  13,35114  0,009718337  -0,005789453
387,704  2,968784E-5  0  0,002555897  0,001417361
387,2054  5,9086E-5  0  -0,004075555  -0,0005880878
386,708  0,0002053611  18,7093  0,000830216  -0,007621825
386,2119  0,0005635239  19,53486  0,01019854  -0,007541642
385,7171  0,0002310786  19,96962  0,007947083  -0,001627285
385,2235  7,312462E-5  0  -0,004156586  -0,001869015
384,7312  0,0004247153  17,9974  -0,006224557  -0,009032359
384,2402  0,0006875538  19,32799  0,009266288  -0,01041316
383,7504  0,002026321  20,0976  0,02383368  -0,001766795
383,2619  0,001377373  20,41086  0,01911824  0,004663662
382,7746  2,545368E-5  0  0,002671038  6,183663E-5
382,2885  0,0002675162  17,97812  -0,005045157  -0,007026992
381,8037  0,0001022041  18,70527  0,0005568621  -0,005311022
381,3201  0,0001793908  20,45519  0,006783667  0,001977089
380,8377  0,0001779079  20,87576  0,005356229  0,004549718
380,3566  1,095162E-5  0  0,0009459944  0,001462088
379,8766  2,837507E-6  0  -0,0007828319  -0,0004134312
379,3979  1,114935E-5  0  -0,00121374  0,001264378
378,9204  6,479474E-5  0  -0,003004505  0,002963105
378,4441  0,0001140153  22,86761  -0,005044781  0,002409443
377,9689  0,000105621  23,45686  -0,005318776  -0,0007694556
377,495  0,0002469897  24,49564  -0,003107937  -0,007596663
377,0223  0,0009211006  25,00176  0,001860113  -0,01572098
376,5507  0,001321672  25,28637  0,007416816  -0,01742662
376,0803  0,0005651559  25,56062  0,007745245  -0,009644122
375,6111  9,862903E-6  0  0,0004119008  -0,00157916
375,143  0,0002404574  23,75921  -0,007260777  -0,003471774
374,6762  0,0006300608  24,3849  -0,006227616  -0,01142429
374,2104  0,0006537498  24,97507  0,0012041  -0,01318243
373,7459  0,0002276299  25,49748  0,004491416  -0,006378719
373,2825  1,036278E-6  0  0,0004349537  -0,0002952895
372,8202  4,503363E-5  0  -0,003448956  -0,0002926981
372,3591  2,466233E-5  0  -0,002010424  -0,00158217
371,8991  1,276784E-6  0  0,0005805804  -3,052667E-5
371,4402  4,837974E-6  0  -0,0001095956  0,001124987
370,9825  1,369719E-5  0  -0,001533763  -0,001120627
370,5259  5,297848E-5  0  -0,0005378698  -0,00369221
370,0705  4,798479E-5  0  0,0003374827  -0,003530523
369,6161  4,250257E-5  0  -0,00171036  -0,002861597
369,1629  0,0001209643  30,41585  -0,003834365  -0,004105033
368,7108  0,0001231888  30,69912  -0,002554255  -0,005052822
368,2598  4,112805E-5  0  -5,782824E-5  -0,003266881
367,8098  2,1427E-6  0  -0,0002027123  -0,0007167588
367,361  1,595957E-5  0  -0,002018396  -0,0002204654
366,9133  2,295731E-5  0  -0,002184646  -0,001069108
366,4667  1,024866E-5  0  -0,000757965  -0,001435253
366,0211  1,058532E-5  0  0,000226858  -0,001631848
365,5767  2,125186E-5  0  0,0008969078  -0,002152194
365,1333  2,642305E-5  0  0,001837209  -0,001835072
364,691  6,182855E-6  0  0,001156976  -0,0004851503
364,2497  1,954105E-5  0  -0,002226854  -6,036355E-5
363,8095  0,0001087309  29,82656  -0,005109984  -0,001197488
363,3704  9,223338E-5  0  -0,004396388  -0,001995454
362,9324  3,528123E-5  0  -0,002341541  -0,00184724
362,4954  4,975867E-5  0  -0,002641147  -0,002353574
362,0594  9,54856E-5  0  -0,003987117  -0,002839202
