3.6312056737588646e-7	1.3260965751471397e19
3.5555555555555553e-7	3.6276511767092756e19
3.482993197278911e-7	9.665921722714712e18
3.413333333333333e-7	1.7727121093250417e19
3.34640522875817e-7	2.0429632718557106e19
3.282051282051282e-7	1.9944731573193716e19
3.2201257861635214e-7	1.5784325222296324e19
3.160493827160493e-7	3.2220238087769285e19
3.1030303030303027e-7	4.3031201454783805e18
3.047619047619047e-7	4.289273810378105e19
2.9941520467836257e-7	3.5678576104967014e18
2.942528735632184e-7	7.144291482284873e19
2.892655367231638e-7	3.704019683211714e19
2.844444444444444e-7	1.772719215378915e20
2.797814207650273e-7	1.3834591645299193e20
2.7526881720430106e-7	3.181989291441106e20
2.7089947089947086e-7	3.5551341591428157e20
2.666666666666666e-7	4.791632630509186e20
2.6256410256410255e-7	7.05177644466789e20
2.585858585858586e-7	6.846259927887784e20
2.54726368159204e-7	8.155162247753103e20
2.5098039215686275e-7	7.356694626928804e20
2.4734299516908207e-7	6.675980352082393e20
2.4380952380952376e-7	5.3814901892316024e20
2.4037558685446006e-7	4.141842398198485e20
2.37037037037037e-7	2.957600153964367e20
2.3378995433789952e-7	2.1771216084509527e20
2.3063063063063062e-7	1.4326131535874743e20
2.2755555555555555e-7	9.094948373967572e19
2.245614035087719e-7	7.626221757582447e19
2.2164502164502162e-7	2.84824189197719e19
2.1880341880341878e-7	5.328761264519204e19
2.160337552742616e-7	5.173163177753405e18
2.133333333333333e-7	3.976842758156304e19
2.1069958847736624e-7	2.0021184498578673e18
2.08130081300813e-7	2.1481431259572806e19
2.0562248995983933e-7	8.596320313668922e17
2.0317460317460317e-7	8.308455230656837e18
2.0078431372549018e-7	1.922580543038711e18
