0.1	4.0911466897372557e-8	0.00027272693779128066
0.6	4.722168378423929e-7	0.003147925555475708
1.1	8.922813404062072e-7	0.005948189494836048
1.6	1.0721976665463984e-6	0.007147560536944122
2.1	9.953324079722438e-7	0.006635155869420199
2.6	7.894053638225165e-7	0.005262390324243137
3.1	6.021863822921343e-7	0.004014337800062865
3.6	5.067462777223115e-7	0.003378108169697813
4.1	4.877887138884289e-7	0.0032517319059141847
4.6	5.022260184601892e-7	0.0033479748950911168
5.1	5.189812720383929e-7	0.0034596699612143354
