0.1	2.8805604200820287e-7	0.0009601298634383606
0.2	1.0587645255151395e-6	0.0035290057872394273
0.3	2.255100893780576e-6	0.007516557188283563
0.4	3.756144410527205e-6	0.012519738849399135
0.5	5.455379141411699e-6	0.018183518712302997
0.6	7.1976900706233285e-6	0.02399087738761066
0.7	8.85431836858164e-6	0.029512644229916795
0.8	1.0318129732212437e-5	0.034391726074075216
0.9	1.1501376325173501e-5	0.03833564747837355
1.0	1.2289428052657764e-5	0.040962330786999596
1.1	1.2776591036488358e-5	0.04258611109681921
1.2	1.2780421643506808e-5	0.04259887902964183
1.3	1.2469452696065532e-5	0.041562377344209867
1.4	1.1883748769695824e-5	0.03961014670561543
1.5	1.111741668415059e-5	0.03705585790988857
1.6	1.0301981470341292e-5	0.03433790172671204
1.7	9.561098184635271e-6	0.03186843723303401
1.8	8.971407137316498e-6	0.029902916979454762
1.9	8.585024231690906e-6	0.028615050341327962
2.0	8.397385270312331e-6	0.027989624229422288
2.1	8.353177064867118e-6	0.027842272283734724
2.2	8.410538016866004e-6	0.028033464117884193
2.3	8.491973399042382e-6	0.028304899293563758
2.4	8.54974127131392e-6	0.02849744744818159
2.5	8.560094208884122e-6	0.028531955193501442
2.6	8.512185708649766e-6	0.028372269663328675
2.7	8.428202945781294e-6	0.028092343722244662
2.8	8.339911041392946e-6	0.02779805482793054
2.9	8.27278476683788e-6	0.027574313849014195
3.0	8.224770595032794e-6	0.02741427610116161
3.1	8.06494695755201e-6	0.02688156223701611
3.2	8.022667377399634e-6	0.02674063866105177
3.3	8.191074544801952e-6	0.02730196259480013
3.4	8.50319269456028e-6	0.028342294727446607
3.5	8.61876260118398e-6	0.028727504903531154
3.6	8.790766643109746e-6	0.02930081770798998
3.7	8.973655873022282e-6	0.029910412320608
3.8	9.160100378888717e-6	0.030531857150261237
3.9	9.013318870214987e-6	0.030042614470622626
4.0	9.311019364719717e-6	0.03103489060252275
4.1	8.160592236270738e-6	0.027200360925474523
4.2	8.991980794879192e-6	0.02997149177097236
4.3	9.0050265647731e-6	0.030014975091715648
4.4	1.0037497626710108e-5	0.03345634119808397
4.5	9.986161912088147e-6	0.03328523229744827
4.6	9.134652134071891e-6	0.030447034698177312
4.7	9.432971193951322e-6	0.03144137259238104
4.8	9.145238299200178e-6	0.030482319822586083
4.9	9.323246568181447e-6	0.031075645530307287
5.0	9.732823032225481e-6	0.032440819444899106
5.1	9.984821781233528e-6	0.03328076545951818
