0.1	9.247256068175944e-8	0.00041096478514017753
0.2	1.9740448085477155e-7	0.0008773012173782265
0.3	3.12860102287012e-7	0.0013904068814293972
0.4	4.3544313625773877e-7	0.0019351880559335
0.5	5.590936521062687e-7	0.0024847133129775266
0.6	6.797622517233199e-7	0.003020986394951015
0.7	7.942282074372162e-7	0.0035296938055494713
0.8	8.992430799952407e-7	0.003996398893190075
0.9	9.920159945979316e-7	0.00440869850547975
1.0	1.0708297938491117e-6	0.004758961284368399
1.1	1.1347841241875256e-6	0.00504318589578326
1.2	1.1842239933512094e-6	0.005262905616513559
1.3	1.2187781851351012e-6	0.005416470694602292
1.4	1.239551256431523e-6	0.005508789980659648
1.5	1.2462588680696936e-6	0.005538599819982379
1.6	1.242006083607432e-6	0.005519699676632877
1.7	1.2271961061015708e-6	0.005453881457922863
1.8	1.2028877906545277e-6	0.005345850907442127
1.9	1.171286106637264e-6	0.005205407307887039
2.0	1.1346510072351463e-6	0.005042594299970084
2.1	1.0941861410950912e-6	0.00486276111598155
2.2	1.0514545813757598e-6	0.0046728543357508635
2.3	1.0080121239662462e-6	0.004479788197605262
2.4	9.649313294873553e-7	0.00428832935493716
2.5	9.230938204779318e-7	0.004102395897767854
2.6	8.836266769207557e-7	0.003926996773395268
2.7	8.464839646779966e-7	0.003761927842202797
