0.1	4.9724515185789846e-8	0.000331499282589548
0.6	4.798248500563692e-7	0.0031988565995668084
1.1	8.972209344082177e-7	0.005981518270602392
1.6	1.0761848967333518e-6	0.0071746204033934025
2.1	9.991994278294236e-7	0.006661380050699821
2.6	7.92702916266897e-7	0.005284726197274533
3.1	6.06584459943688e-7	0.0040439270760103015
3.6	5.114115086881476e-7	0.0034094359211893923
4.1	4.94273716507306e-7	0.0032951831066191394
4.6	5.08508535634633e-7	0.003390082620689202
5.1	5.23588394452521e-7	0.0034906157754319577
