0.1	1.1959023306584186e-8	7.974097712803512e-5	8.057979858726349e-16	0.0
0.2	1.1885376977241485e-8	7.924991442892266e-5	7.569870947169522e-16	0.0
0.3	1.281253857084931e-8	8.543208913788653e-5	7.141062183519654e-16	0.0
0.4	1.2785270059028168e-8	8.525026678319238e-5	7.532046108582922e-16	0.0
0.5	1.3143543496246726e-8	8.76391804285984e-5	7.724034182133774e-16	0.0
0.6	1.2983959563186267e-8	8.657509865285926e-5	8.053839806111145e-16	0.0
0.7	1.3039781207216952e-8	8.694730901868817e-5	8.04247717978783e-16	0.0
0.8	1.3642042923719925e-8	9.096309998502185e-5	8.265149516034095e-16	0.0
0.9	1.4362946725644042e-8	9.576997861607989e-5	9.0599327394296e-16	0.0
1.0	1.366649497668666e-8	9.112614261370209e-5	9.09400595383728e-16	0.0
1.1	1.2834712690362851e-8	8.557994284731028e-5	8.423292289744948e-16	0.0
1.2	1.3381476217498925e-8	8.922568019509162e-5	9.086378065517408e-16	0.0
1.3	1.4180038146643157e-8	9.455037159293772e-5	9.431496249192842e-16	0.0
1.4	1.4491607555798567e-8	9.662786977086821e-5	9.083227241341597e-16	0.0
1.5	1.4777009277456122e-8	9.853088572589751e-5	1.0014394338207627e-15	0.0
1.6	1.529638011577712e-8	0.00010199397272537861	1.119895721449307e-15	0.0
1.7	1.5535817723172566e-8	0.00010359050684739171	1.166785871954904e-15	0.0
1.8	1.593817766691332e-8	0.00010627338271848434	1.2795595566914976e-15	0.0
1.9	1.57684576703118e-8	0.00010514171518843438	1.2222506868691913e-15	0.0
2.0	1.559513899957319e-8	0.00010398605223796419	1.0636126711867452e-15	0.0
2.1	1.6124545512441438e-8	0.0001075160556129737	1.2451194292663603e-15	0.0
2.2	1.6540872650020017e-8	0.00011029206264167111	1.346302645811966e-15	0.0
2.3	1.707463842288992e-8	0.00011385113290978518	1.3640111216046224e-15	0.0
2.4	1.7646769415719428e-8	0.00011766601672127	1.489361012757222e-15	0.061064999999999967
2.5	1.7582426436147014e-8	0.0001172369873657031	1.4546855840546772e-15	0.06209999999999997
2.6	1.8316563367206042e-8	0.00012213210252081728	1.4405981191260472e-15	0.06589499999999997
2.7	1.7660638344637462e-8	0.00011775849266310002	1.2129858132729074e-15	0.06899999999999996
2.8	1.864290121228252e-8	0.0001243080744186167	1.4808821917560084e-15	0.06071999999999997
2.9	1.909873894870874e-8	0.0001273475322056457	1.4638994612472546e-15	0.06451499999999996
3.0	1.9498059243223042e-8	0.0001300101401507355	1.376834821260213e-15	0.06865499999999997
3.1	1.9828977857948804e-8	0.0001322166559348096	1.4492427058471571e-15	0.06485999999999997
3.2	2.0442981298828906e-8	0.00013631073896153964	1.5003975157177926e-15	0.06416999999999996
3.3	2.086244920107263e-8	0.00013910768813884796	1.3938775749746627e-15	0.06865499999999997
3.4	2.1268495559483484e-8	0.00014181514447110006	1.4975206347763096e-15	0.06554999999999997
3.5	2.1157272087048186e-8	0.00014107352300718996	1.496982546833243e-15	0.06451499999999996
3.6	2.162292458426352e-8	0.00014417842414987921	1.5394819987133623e-15	0.06175499999999997
3.7	2.2323621928205184e-8	0.00014885056914404148	1.5542031257638036e-15	0.06278999999999997
3.8	2.273063756562689e-8	0.0001515644884836357	1.505708487174432e-15	0.06278999999999997
3.9	2.3318458425821966e-8	0.000155483989981922	1.4805506371335215e-15	0.06899999999999996
4.0	2.330470655906786e-8	0.0001553922945930767	1.4360467828744387e-15	0.06899999999999996
4.1	2.411485887802924e-8	0.00016079426897512816	1.411757623277622e-15	0.06899999999999996
4.2	2.4879788389631162e-8	0.00016589470444761578	1.4599571066896374e-15	0.06899999999999996
4.3	2.5427145510599904e-8	0.00016954439979021164	1.4455252921145721e-15	0.06899999999999996
4.4	2.5664966155753505e-8	0.0001711301522500573	1.4809257719678381e-15	0.06899999999999996
4.5	2.5680342701228655e-8	0.00017123268075339815	1.5311366670414873e-15	0.06313499999999997
4.6	2.6661555092056094e-8	0.00017777525808675262	1.4797329982015213e-15	0.06865499999999997
4.7	2.7063185845233573e-8	0.00018045327182433001	1.5656361375744482e-15	0.062444999999999966
4.8	2.7306399838192287e-8	0.00018207498631994952	1.4643171900470112e-15	0.06899999999999996
4.9	2.730542268801033e-8	0.0001820684708288168	1.5714863604832977e-15	0.06175499999999997
5.0	2.8754911345171203e-8	0.00019173344420455856	1.5628869558329363e-15	0.062444999999999966
5.1	2.9007768882623107e-8	0.00019341946041120836	1.5889218524353109e-15	0.06278999999999997
