1.757299999999999993e-07 8.980555999999999983e+01
1.763300000000000179e-07 6.160555999999999699e+01
1.769300000000000100e-07 6.370555999999999841e+01
1.775300000000000022e-07 5.950556000000000267e+01
1.781299999999999943e-07 -3.694440000000000168e+00
1.787300000000000129e-07 8.510555999999999699e+01
1.793300000000000315e-07 7.340555999999999415e+01
1.799300000000000237e-07 7.040555999999999415e+01
1.805300000000000158e-07 6.670556000000000552e+01
1.811300000000000079e-07 9.000556000000000267e+01
1.817300000000000001e-07 6.430555999999999983e+01
1.823400000000000035e-07 1.251055599999999970e+02
1.829400000000000222e-07 6.460555999999999699e+01
1.835400000000000143e-07 8.720556000000000552e+01
1.841400000000000064e-07 7.040555999999999415e+01
1.847400000000000250e-07 1.547055599999999913e+02
1.853400000000000172e-07 8.420556000000000552e+01
1.859400000000000093e-07 8.960555999999999699e+01
1.865400000000000014e-07 7.800556000000000267e+01
1.871399999999999936e-07 7.810555999999999699e+01
1.877400000000000122e-07 7.450556000000000267e+01
1.883400000000000043e-07 7.720556000000000552e+01
1.889399999999999965e-07 7.760555999999999699e+01
1.895400000000000151e-07 7.800556000000000267e+01
1.901400000000000072e-07 5.700556000000000267e+01
1.907400000000000258e-07 8.620556000000000552e+01
1.913400000000000180e-07 8.440555999999999415e+01
1.919400000000000101e-07 8.250556000000000267e+01
1.925400000000000022e-07 7.660555999999999699e+01
1.931399999999999944e-07 8.760555999999999699e+01
1.937400000000000130e-07 9.190555999999999415e+01
1.943400000000000051e-07 8.270556000000000552e+01
1.949399999999999973e-07 8.480555999999999983e+01
1.955400000000000159e-07 7.350556000000000267e+01
1.961400000000000080e-07 7.510555999999999699e+01
1.967400000000000266e-07 9.660555999999999699e+01
1.973400000000000187e-07 7.440555999999999415e+01
1.979400000000000109e-07 7.700556000000000267e+01
1.985400000000000030e-07 4.910555999999999699e+01
1.991399999999999952e-07 6.790555999999999415e+01
1.997400000000000138e-07 9.360555999999999699e+01
2.003400000000000059e-07 8.020556000000000552e+01
2.009399999999999980e-07 7.300556000000000267e+01
2.015400000000000167e-07 7.570556000000000552e+01
2.021400000000000088e-07 5.820555999999999841e+01
2.027400000000000274e-07 6.960555999999999699e+01
2.033400000000000195e-07 7.130555999999999983e+01
2.039400000000000117e-07 8.210555999999999699e+01
2.045400000000000038e-07 5.930555999999999983e+01
2.051399999999999959e-07 7.560555999999999699e+01
2.057300000000000032e-07 9.210555999999999699e+01
2.063300000000000218e-07 7.630555999999999983e+01
2.069300000000000140e-07 7.950556000000000267e+01
2.075300000000000061e-07 8.640555999999999415e+01
2.081299999999999982e-07 8.490555999999999415e+01
2.087299999999999904e-07 8.090555999999999415e+01
2.093300000000000355e-07 8.870556000000000552e+01
2.099300000000000276e-07 7.190555999999999415e+01
2.105300000000000197e-07 8.540555999999999415e+01
2.111300000000000119e-07 7.420556000000000552e+01
2.117300000000000040e-07 7.940555999999999415e+01
2.123300000000000226e-07 7.880555999999999983e+01
2.129300000000000147e-07 6.330555999999999983e+01
2.135300000000000069e-07 5.700556000000000267e+01
2.141200000000000142e-07 8.940555999999999415e+01
2.147200000000000063e-07 8.380555999999999983e+01
2.153199999999999984e-07 3.570555999999999841e+01
2.159199999999999906e-07 8.010555999999999699e+01
2.165200000000000356e-07 9.970556000000000552e+01
2.171200000000000278e-07 6.820556000000000552e+01
2.177200000000000199e-07 9.780555999999999983e+01
2.183200000000000121e-07 8.520556000000000552e+01
2.189200000000000042e-07 5.870555999999999841e+01
2.195100000000000115e-07 8.130555999999999983e+01
2.201100000000000301e-07 8.740555999999999415e+01
2.207100000000000222e-07 7.940555999999999415e+01
2.213100000000000143e-07 9.070556000000000552e+01
2.219100000000000065e-07 9.330555999999999983e+01
2.225099999999999986e-07 8.960555999999999699e+01
2.231100000000000172e-07 8.990555999999999415e+01
2.237100000000000094e-07 9.700556000000000267e+01
2.243000000000000166e-07 6.900556000000000267e+01
2.249000000000000088e-07 9.460555999999999699e+01
2.255000000000000009e-07 8.970556000000000552e+01
2.261000000000000195e-07 7.200556000000000267e+01
2.267000000000000117e-07 9.610555999999999699e+01
2.273000000000000303e-07 9.170556000000000552e+01
2.278900000000000111e-07 7.160555999999999699e+01
2.284900000000000297e-07 1.092055600000000055e+02
2.290900000000000218e-07 8.120556000000000552e+01
2.296900000000000139e-07 7.300556000000000267e+01
2.302900000000000061e-07 1.082055600000000055e+02
2.308899999999999982e-07 9.600556000000000267e+01
2.314800000000000055e-07 6.680555999999999983e+01
2.320800000000000241e-07 1.002055600000000055e+02
2.326800000000000162e-07 9.500556000000000267e+01
2.332800000000000084e-07 6.490555999999999415e+01
2.338800000000000005e-07 9.240555999999999415e+01
2.344799999999999927e-07 8.790555999999999415e+01
2.350699999999999999e-07 9.800556000000000267e+01
2.356699999999999921e-07 9.950556000000000267e+01
2.362700000000000371e-07 8.190555999999999415e+01
2.368700000000000293e-07 9.640555999999999415e+01
2.374700000000000214e-07 1.141055599999999970e+02
2.380600000000000287e-07 8.980555999999999983e+01
2.386599999999999943e-07 8.660555999999999699e+01
2.392599999999999865e-07 1.055055600000000027e+02
2.398600000000000316e-07 1.054055599999999941e+02
2.404500000000000124e-07 9.090555999999999415e+01
2.410500000000000045e-07 9.510555999999999699e+01
2.416499999999999966e-07 1.092055600000000055e+02
2.422499999999999888e-07 1.052055600000000055e+02
2.428500000000000339e-07 9.610555999999999699e+01
2.434400000000000146e-07 1.037055600000000055e+02
2.440400000000000068e-07 5.670555999999999841e+01
2.446399999999999989e-07 1.021055599999999970e+02
