-2.131628207280300602e-17 2.642377986715984331e+21
1.021774682420236455e-03 2.996517005066786832e+21
1.082835948172075234e-03 3.087201118326666822e+21
1.241994295263289467e-03 2.743659060103495025e+21
1.308613317468570016e-03 2.762077321438962909e+21
1.338128377213827509e-03 2.771289937294174716e+21
2.043549364840494161e-03 3.393044086331998732e+21
2.483988590526593244e-03 2.927790728678410813e+21
3.105927898113776571e-03 3.217723338888858567e+21
3.122299546832294978e-03 3.217982640632165827e+21
3.165443902327151355e-03 3.236189916866897510e+21
3.585056431888627819e-03 3.337754392894210310e+21
3.739238026257346754e-03 3.388969879154615386e+21
4.048008356104052137e-03 3.504901834536707949e+21
4.117539528234406658e-03 3.589307798365399941e+21
4.254746910328229687e-03 3.634488426686540415e+21
4.565196580609391826e-03 3.385740654362517045e+21
4.669803641425716509e-03 3.809950144031810388e+21
5.046505936913562099e-03 3.872103512575766954e+21
5.337404328494105635e-03 3.947214733622263153e+21
5.597362546324682366e-03 4.013230127337280373e+21
5.629016031545432640e-03 4.028199147205823562e+21
5.678208321360081468e-03 4.040674700695831052e+21
5.765915814811968694e-03 4.055227996704307413e+21
5.834151170948871472e-03 4.076172054954879484e+21
6.343476301928085634e-03 4.217548778273303429e+21
6.364867070456106841e-03 4.220532223096897143e+21
6.564847047988699343e-03 4.257616510238224024e+21
6.734604294155943464e-03 4.397653734197326512e+21
6.867282700773874420e-03 4.436234447275166269e+21
6.906527813171817187e-03 4.475259525428510982e+21
6.943077550850983506e-03 4.481219222019288072e+21
6.961857002195841713e-03 4.510706732121603441e+21
7.355954554584343344e-03 4.693083323606730015e+21
7.515911492826351029e-03 4.794285134553910608e+21
7.582400068424288361e-03 4.819406100105080603e+21
7.691264534491214049e-03 4.930470441259837161e+21
7.749660780325364449e-03 4.949197843296636895e+21
7.915812691249126884e-03 5.000806677844502512e+21
8.005599775480423327e-03 5.068443592925491757e+21
8.069247456886394915e-03 5.087838512982403318e+21
8.143367006066383820e-03 5.157530841070347223e+21
8.174667836637677584e-03 5.203456970653275521e+21
8.197578877465415068e-03 5.216294565859504947e+21
8.628977163876125692e-03 5.637544393618840617e+21
8.652466590411049194e-03 5.658707833857930953e+21
8.770383791034373072e-03 5.777295590321114055e+21
8.961665839257091509e-03 6.060188651506373755e+21
9.021723143299119688e-03 6.158900152401780539e+21
9.084139138020294602e-03 6.274091760727613243e+21
9.126433077551973291e-03 6.341345903585895907e+21
9.143336102745255184e-03 6.383293297079892312e+21
9.151114442324867829e-03 6.394753024020126368e+21
9.269780242380832452e-03 6.673523268656117580e+21
9.356809073802921026e-03 6.927086341384330805e+21
9.386951011944855844e-03 7.040065752884940112e+21
9.470203811756401635e-03 7.468158963216942105e+21
9.480850854109995271e-03 7.511546206740435436e+21
9.549084918796208604e-03 7.875808773051943748e+21
9.661214588500197792e-03 8.634984331055986639e+21
9.795495708145477570e-03 1.017745185472021686e+22
9.820353924306371440e-03 1.050286468125696616e+22
9.822992868479971107e-03 1.053785213243525746e+22
9.850114835910925640e-03 1.094033784289589251e+22
9.873812467295187828e-03 1.129699412268711045e+22
9.903964376570833020e-03 1.179390526317072797e+22
9.923829391105464318e-03 1.215791874530880573e+22
9.925738336229219735e-03 1.218934815207115981e+22
9.937866732174470419e-03 1.241306261028512308e+22
9.972741171267451854e-03 1.308012972850991124e+22
9.978878491793108027e-03 1.319532144502386983e+22
1.000133059889276796e-02 1.362834900143802679e+22
1.000870335941539922e-02 1.378699791734341737e+22
1.001189949860078685e-02 1.384595329728312141e+22
1.007179870294331626e-02 1.519043513591970293e+22
1.007415178934337185e-02 1.524685773720388633e+22
1.007551932944589571e-02 1.527181690700305950e+22
1.009709713959489399e-02 1.571800528317296358e+22
1.009784118922979305e-02 1.573507374149781579e+22
1.011098793619809658e-02 1.601497333378612986e+22
1.011146227025623741e-02 1.602568021641703247e+22
1.012613530583605231e-02 1.633417484080757132e+22
1.014265030956428178e-02 1.666421245473309537e+22
1.014434076286827545e-02 1.669669107160585549e+22
1.016703598711285808e-02 1.718407474679738322e+22
1.019674672021861003e-02 1.778324118214162986e+22
1.019724936395571303e-02 1.779244091374892273e+22
1.019966167999347521e-02 1.784708034326208656e+22
1.024279838482855358e-02 1.872247850100739958e+22
1.025328107620962145e-02 1.891833184888510271e+22
1.026184459297238040e-02 1.909384973152593484e+22
1.027142787708379933e-02 1.927036464946676656e+22
1.028309460473656248e-02 1.949358849013225357e+22
1.029039725766969261e-02 1.966372767846777016e+22
1.030424573848422697e-02 1.992949984908579701e+22
1.034699463583585270e-02 2.072753612931638441e+22
1.041201310471871061e-02 2.187103304205372018e+22
1.043432419706747868e-02 2.223906267541524185e+22
1.045711578561956019e-02 2.263666043847838374e+22
1.047993510813565940e-02 2.301234936683068339e+22
1.049243271727058266e-02 2.321674274141232746e+22
1.051638305186538246e-02 2.370657186948451402e+22
1.051882208388589014e-02 2.374587975920200031e+22
1.062811195348468789e-02 2.547459205555035098e+22
1.063718416581395897e-02 2.561716653934782290e+22
1.063977285279696719e-02 2.565409017217082511e+22
1.070275594069763220e-02 2.660664056717384037e+22
1.070721845617770597e-02 2.668220950912710581e+22
1.075354639552530446e-02 2.744015433876717437e+22
1.075639027479380512e-02 2.747963417288027564e+22
1.077378197485538182e-02 2.772099331345491165e+22
1.077434205817550186e-02 2.772852424489532234e+22
1.079173375823708377e-02 2.797525962068994503e+22
1.079229384155720728e-02 2.798325735598468786e+22
1.081043046442124560e-02 2.822318485074641263e+22
1.081502377897753352e-02 2.829243320733650439e+22
