3.6312056737588646e-7	5.247504202029998e19
3.5555555555555553e-7	3.74926479026361e19
3.482993197278911e-7	1.7606854532482126e19
3.413333333333333e-7	1.164424538781309e19
3.34640522875817e-7	1.3569069036150415e18
3.282051282051282e-7	8.931232951935811e18
3.2201257861635214e-7	1.2697318189362004e19
3.160493827160493e-7	1.3171866137765845e19
3.1030303030303027e-7	2.1902880419238203e18
3.047619047619047e-7	2.500587603540073e18
2.9941520467836257e-7	6.541413524599344e18
2.942528735632184e-7	5.451022918512046e18
2.892655367231638e-7	9.712017586367076e18
2.844444444444444e-7	2.12394545755631e19
2.797814207650273e-7	2.182299283022895e19
2.7526881720430106e-7	3.258339540278064e19
2.7089947089947086e-7	5.532242921881344e19
2.666666666666666e-7	5.260406123674028e19
2.6256410256410255e-7	2.0743310258059993e19
2.585858585858586e-7	7.47940933781557e19
2.54726368159204e-7	1.592082575878551e20
2.5098039215686275e-7	2.5453678982677266e20
2.4734299516908207e-7	1.8061746149319052e20
2.4380952380952376e-7	7.049528575947239e19
2.4037558685446006e-7	3.134372827399063e19
2.37037037037037e-7	1.5248571707826913e18
2.3378995433789952e-7	7.16495714102725e19
2.3063063063063062e-7	1.5648272505618753e20
2.2755555555555555e-7	2.2205866632751088e20
2.245614035087719e-7	1.481508954095371e20
2.2164502164502162e-7	1.4528807954419237e19
2.1880341880341878e-7	1.0594380139621511e19
2.160337552742616e-7	5.06100534767582e19
2.133333333333333e-7	5.215492281701981e19
2.1069958847736624e-7	9.707095089521463e18
2.08130081300813e-7	3.759167084396505e18
2.0562248995983933e-7	1.2082016987634534e19
2.0317460317460317e-7	4.574718096086036e18
2.0078431372549018e-7	1.8375917859368686e18
1.9844961240310076e-7	1.8273780021162342e18
1.961685823754789e-7	1.380298241711111e18
1.939393939393939e-7	3.66226192316949e17
1.9176029962546815e-7	4.241759883506272e17
1.896296296296296e-7	2.567815747888525e17
1.8754578754578753e-7	1.945525092930209e16
1.8550724637681157e-7	8.264287553350109e16
1.8351254480286738e-7	7.189053198561748e15
1.8156028368794323e-7	2.647356807647549e16
1.7964912280701754e-7	7.954480587905642e15
1.7777777777777776e-7	3.4984816120377388e16
1.7594501718213055e-7	6.620317251141337e16
1.7414965986394556e-7	1.1344254419975858e16
1.7239057239057235e-7	5.122061558410816e16
1.7066666666666666e-7	4.524970567243456e16
1.6897689768976896e-7	1.4982642535947272e16
1.673202614379085e-7	1.1649264789676381e14
1.656957928802589e-7	2.261163463665065e15
1.641025641025641e-7	3.78215931115743e16
1.6253968253968253e-7	9.214088437673392e15
1.6100628930817607e-7	3.109704300976696e16
1.5950155763239874e-7	1.586694672718254e16
1.5802469135802466e-7	2.0431591957672588e16
1.565749235474006e-7	1.5521771685040352e16
1.5515151515151514e-7	1.499418315816824e16
1.5375375375375375e-7	1.6126880350918494e16
1.5238095238095236e-7	9.562097903852146e15
1.510324483775811e-7	1.652567842963643e16
1.4970760233918129e-7	5.190607981986658e15
1.4840579710144926e-7	1.885309162958255e16
1.471264367816092e-7	3.0622209877404515e15
1.4586894586894585e-7	2.0100389950923356e16
1.446327683615819e-7	7.350142837468852e15
1.434173669467787e-7	1.468551293068995e16
1.422222222222222e-7	1.0591987783208496e16
1.4104683195592285e-7	9.131886909865538e15
1.3989071038251365e-7	1.5594872724112854e16
1.3875338753387534e-7	7.272907835047019e15
1.3763440860215053e-7	1.5740824392051026e16
1.3653333333333334e-7	4.761120019514299e15
1.3544973544973543e-7	1.036083840479181e16
1.3438320209973753e-7	6.221798389555466e15
1.333333333333333e-7	4.716571104601708e15
1.3229974160206715e-7	5.63278350936635e15
1.3128205128205127e-7	1.6537771525003105e15
1.302798982188295e-7	3.9070495608082055e15
1.292929292929293e-7	7.879975089754325e14
1.2832080200501253e-7	1.4778973674909148e15
1.27363184079602e-7	8.227096015031562e14
1.2641975308641975e-7	2.4172623696685875e14
1.2549019607843138e-7	6.056323594346872e14
1.2457420924574208e-7	1.2210460745204927e12
1.2367149758454104e-7	2.8577247774338175e14
1.2278177458033572e-7	4.024121603308786e13
1.2190476190476188e-7	1.1485367998548588e14
1.210401891252955e-7	8.008923892040477e13
1.2018779342723003e-7	3.085324282606744e13
1.1934731934731933e-7	1.0084784252459672e14
1.185185185185185e-7	1.2958755778370307e13
1.1770114942528734e-7	5.644501046845452e13
1.1689497716894976e-7	2.313865159989153e13
1.1609977324263038e-7	2.368194534944692e13
1.1531531531531531e-7	2.0602076352869938e13
1.1454138702460848e-7	2.542089501353151e13
1.1377777777777777e-7	9.684912038037184e12
1.1302428256070639e-7	1.851616966631693e13
1.1228070175438595e-7	7.067776794712509e12
1.1154684095860565e-7	2.00624520472241e13
1.1082251082251081e-7	4.308361702095705e11
1.1010752688172043e-7	9.243178412173701e12
1.0940170940170939e-7	4.3080226041901807e12
1.0870488322717621e-7	2.1428873280938503e12
1.080168776371308e-7	5.048001539502875e12
1.0733752620545073e-7	9.570040064684448e11
1.0666666666666666e-7	7.430512905407989e12
1.0600414078674947e-7	2.300963795800968e12
1.0534979423868312e-7	3.1030334201867847e12
1.0470347648261758e-7	3.875920175920834e12
1.040650406504065e-7	5.492805400540496e12
1.0343434343434342e-7	8.742987092497398e12
1.0281124497991966e-7	4.807032105121505e12
1.0219560878243514e-7	2.970860760118379e12
1.0158730158730159e-7	2.6630327160517104e12
1.009861932938856e-7	2.5531342533744062e13
1.0039215686274509e-7	3.313301897149707e12
9.980506822612084e-8	1.5376301677581678e13
