3.6312056737588646e-7	1.39917832724137e20
3.5555555555555553e-7	8.084304486794165e19
3.482993197278911e-7	6.542948979117747e19
3.413333333333333e-7	2.4607792443872907e19
3.34640522875817e-7	5.23457944358767e19
3.282051282051282e-7	4.955022881064547e19
3.2201257861635214e-7	4.301102614498668e19
3.160493827160493e-7	5.2957610840716e19
3.1030303030303027e-7	4.987755398954247e19
3.047619047619047e-7	3.873978411253131e19
2.9941520467836257e-7	3.954491407345324e19
2.942528735632184e-7	2.4305449568834646e19
2.892655367231638e-7	2.9106272023279383e19
2.844444444444444e-7	9.032086735338324e18
2.797814207650273e-7	4.762237092318352e19
2.7526881720430106e-7	2.7906699640394235e18
2.7089947089947086e-7	1.3854802651186712e20
2.666666666666666e-7	4.821011249982538e19
2.6256410256410255e-7	3.831270644162559e20
2.585858585858586e-7	2.3901108878538998e20
2.54726368159204e-7	7.6940741835509e20
2.5098039215686275e-7	6.415159844381202e20
2.4734299516908207e-7	1.2028901461175275e21
2.4380952380952376e-7	1.0688993502869054e21
2.4037558685446006e-7	1.3363680153752085e21
2.37037037037037e-7	8.009045043057544e20
2.3378995433789952e-7	9.213835184218175e20
2.3063063063063062e-7	3.929957886548806e20
2.2755555555555555e-7	4.5822527876337094e20
2.245614035087719e-7	1.2414831714635438e20
2.2164502164502162e-7	1.698623186421352e20
2.1880341880341878e-7	2.2242191237810504e19
2.160337552742616e-7	4.978361054255944e19
2.133333333333333e-7	5.695323326451888e18
2.1069958847736624e-7	1.261513623748224e19
2.08130081300813e-7	6.509038374420193e18
2.0562248995983933e-7	3.865514038415788e18
2.0317460317460317e-7	7.218506426837474e18
2.0078431372549018e-7	2.426094609893943e18
1.9844961240310076e-7	6.385535436442019e18
1.961685823754789e-7	2.0918429935255398e18
1.939393939393939e-7	4.663140244912298e18
1.9176029962546815e-7	1.211887677739734e18
1.896296296296296e-7	2.9125237718421484e18
1.8754578754578753e-7	8.43334013202816e17
1.8550724637681157e-7	1.9499487517727232e18
1.8351254480286738e-7	1.2542034932553884e18
1.8156028368794323e-7	1.8783180948188431e18
1.7964912280701754e-7	1.713389670579522e18
1.7777777777777776e-7	1.9044816048716068e18
1.7594501718213055e-7	1.5403450605549458e18
1.7414965986394556e-7	1.4301046968512556e18
1.7239057239057235e-7	9.837093461004296e17
1.7066666666666666e-7	7.405621973204938e17
1.6897689768976896e-7	5.3459430679286e17
1.673202614379085e-7	5.015778996467999e17
1.656957928802589e-7	4.153437371674157e17
1.641025641025641e-7	7.773155325184408e17
1.6253968253968253e-7	3.756651313893722e17
1.6100628930817607e-7	1.2391791369340908e18
1.5950155763239874e-7	1.7555252274693846e17
1.5802469135802466e-7	1.6790828952067226e18
1.565749235474006e-7	1.3933543490529894e17
1.5515151515151514e-7	2.351872745200147e18
1.5375375375375375e-7	7.659637454096566e17
1.5238095238095236e-7	3.892173128953781e18
1.510324483775811e-7	1.938105045988951e18
1.4970760233918129e-7	6.340824198316328e18
1.4840579710144926e-7	3.12241759943127e18
1.471264367816092e-7	8.296146901080941e18
1.4586894586894585e-7	3.8688428097268204e18
1.446327683615819e-7	8.059065160266519e18
1.434173669467787e-7	3.678144636754185e18
1.422222222222222e-7	5.865662278016434e18
1.4104683195592285e-7	2.6175117298056745e18
1.3989071038251365e-7	3.4163867798261315e18
1.3875338753387534e-7	1.3389343831761262e18
1.3763440860215053e-7	1.716361334916372e18
1.3653333333333334e-7	4.989573402834784e17
1.3544973544973543e-7	7.630444408018584e17
1.3438320209973753e-7	1.745879455056438e17
1.333333333333333e-7	2.8455144480475923e17
1.3229974160206715e-7	8.872777569661888e16
1.3128205128205127e-7	7.560754077350486e16
1.302798982188295e-7	6.441991464241024e16
1.292929292929293e-7	1.0175758578559396e16
1.2832080200501253e-7	5.485348413055902e16
1.27363184079602e-7	6.491581041251806e15
1.2641975308641975e-7	4.455417429543315e16
1.2549019607843138e-7	1.1842223569967596e16
1.2457420924574208e-7	2.9003259695595868e16
1.2367149758454104e-7	1.0705652256905478e16
1.2278177458033572e-7	1.4307920097070602e16
1.2190476190476188e-7	9.574256139840066e15
1.210401891252955e-7	6.919657149546021e15
1.2018779342723003e-7	1.01322667828866e16
1.1934731934731933e-7	5.197242533194951e15
1.185185185185185e-7	8.163867093664828e15
1.1770114942528734e-7	3.720101533672902e15
1.1689497716894976e-7	4.466941368987767e15
1.1609977324263038e-7	2.3661065243027555e15
1.1531531531531531e-7	2.6571120786270325e15
1.1454138702460848e-7	3.2693737739718285e15
1.1377777777777777e-7	2.014123155644294e15
1.1302428256070639e-7	4.185926797567357e15
1.1228070175438595e-7	5.77869333625198e14
1.1154684095860565e-7	2.728328629621819e15
1.1082251082251081e-7	3.190611961325913e14
1.1010752688172043e-7	3.2388195026320535e15
1.0940170940170939e-7	7.535331210535801e14
1.0870488322717621e-7	9.055973383339382e15
1.080168776371308e-7	4.1658051078043775e14
1.0733752620545073e-7	9.500501745724672e15
1.0666666666666666e-7	5.237417889606292e15
1.0600414078674947e-7	4.592351636249504e15
1.0534979423868312e-7	6.64496706658078e15
1.0470347648261758e-7	1.2246996881498218e16
1.040650406504065e-7	1.2755226488505228e15
1.0343434343434342e-7	9.181006210328574e15
1.0281124497991966e-7	8.571007924677926e15
1.0219560878243514e-7	1.804463446166338e15
1.0158730158730159e-7	2.931693066651387e15
1.009861932938856e-7	1.0865082763650342e16
1.0039215686274509e-7	4.752039180360043e15
9.980506822612084e-8	9.139384153941579e14
