0.1	6.179795681503588e-9	8.241190496274053e-5	9.05827837158794e-16	0.0
0.2	6.480228032293802e-9	8.64183808427055e-5	1.2460008396727726e-15	0.0
0.3	7.0074698131036695e-9	9.344951937412001e-5	1.4520583111847015e-15	0.0
0.4	7.669999524332643e-9	0.00010228481724006975	1.4432046131899612e-15	0.0
0.5	8.152819312667516e-9	0.00010872355737988985	1.5394346193910623e-15	0.0
0.6	8.787267964514629e-9	0.00011718437464546028	1.4556254467246854e-15	0.06830999999999997
0.7	9.167818222609187e-9	0.00012225927894974053	1.464392804971211e-15	0.06865499999999997
0.8	9.472775175694804e-9	0.00012632609357124012	1.4726336281464512e-15	0.06761999999999996
0.9	9.655956581959611e-9	0.000128768945960231	1.493096767158663e-15	0.06658499999999996
1.0	9.58791390673641e-9	0.0001278615492155961	1.4579446308529607e-15	0.06796499999999997
1.1	8.930854343497942e-9	0.00011909919960547219	1.5507674241762654e-15	0.062444999999999966
1.2	8.661542653629909e-9	0.00011550773954196418	1.414074923037126e-15	0.0
1.3	7.987852174905355e-9	0.00010652360502225419	1.496550616868354e-15	0.0
1.4	7.540927837147966e-9	0.0001005635558641506	1.404911111278488e-15	0.0
1.5	6.970530262714386e-9	9.295690458991938e-5	1.3543778366961552e-15	0.0
1.6	6.488096584165692e-9	8.652331349460554e-5	1.4009407543196336e-15	0.0
1.7	6.2077411091297416e-9	8.278457681863421e-5	1.3676307604544395e-15	0.0
1.8	5.808613711512699e-9	7.746193334372266e-5	1.4137941187208073e-15	0.0
1.9	5.871323754862834e-9	7.829821570630124e-5	1.3884317437490228e-15	0.0
2.0	5.830433007075336e-9	7.775290893659607e-5	1.3708283170424285e-15	0.0
2.1	5.959823006723483e-9	7.947841523222454e-5	1.4099802196473705e-15	0.0
2.2	6.179552018018451e-9	8.240865553945619e-5	1.347004516958949e-15	0.0
2.3	6.3894377378316305e-9	8.520762865859199e-5	1.3575373558673013e-15	0.0
2.4	6.590927142939477e-9	8.789463103869444e-5	1.3845321144069202e-15	0.0
2.5	6.879598094921622e-9	9.174426042554629e-5	1.3131682273974393e-15	0.0
2.6	6.944390809191854e-9	9.260831666395856e-5	1.3461541142318933e-15	0.0
2.7	7.013475252482655e-9	9.352960611563508e-5	1.3547768612077998e-15	0.0
2.8	7.26838889207843e-9	9.692905809152337e-5	1.2613342570773543e-15	0.0
2.9	6.878910542658031e-9	9.173509143441386e-5	1.3581776543046893e-15	0.0
3.0	7.124805071967922e-9	9.501426725587305e-5	1.2583656215120822e-15	0.0
3.1	6.725833135598739e-9	8.969369696561749e-5	1.3125736602144693e-15	0.0
3.2	6.534925329141859e-9	8.714780761696806e-5	1.2709491789763994e-15	0.0
3.3	6.3020002232622975e-9	8.404158814329896e-5	1.2575761971410577e-15	0.0
3.4	6.185326706048654e-9	8.248566505007139e-5	1.2385927182955183e-15	0.0
3.5	5.85524023285865e-9	7.808373067229887e-5	1.2624015287785568e-15	0.0
3.6	5.626449535821157e-9	7.503264643709557e-5	1.2981126594171616e-15	0.0
3.7	5.704533871522821e-9	7.607395575937377e-5	1.249008748310463e-15	0.0
3.8	5.57825921053199e-9	7.438999468733931e-5	1.227416523510743e-15	0.0
3.9	5.565240745441919e-9	7.42163843346581e-5	1.2451020362840637e-15	0.0
4.0	5.469526179555727e-9	7.293996354117265e-5	1.2337792123835064e-15	0.0
4.1	5.5044231710293044e-9	7.340533937122052e-5	1.2327720432173607e-15	0.0
4.2	5.496329853500981e-9	7.329740931182167e-5	1.267689895678623e-15	0.0
4.3	5.72047656223911e-9	7.628656270948599e-5	1.210447217600377e-15	0.0
4.4	5.656965657642435e-9	7.543960030110336e-5	1.2473011929713733e-15	0.0
4.5	5.6844460795515234e-9	7.58060709799781e-5	1.2273784515414201e-15	0.0
4.6	5.604514216757036e-9	7.47401235895441e-5	1.2295586299743278e-15	0.0
4.7	5.730613456292086e-9	7.642174529356585e-5	1.2398720161615044e-15	0.0
4.8	5.7030707731889986e-9	7.60544443180491e-5	1.2418862081578323e-15	0.0
4.9	5.673937997951103e-9	7.566593834989997e-5	1.204506732446761e-15	0.0
5.0	5.7505340988159555e-9	7.668740101797557e-5	1.2055328476985772e-15	0.0
5.1	5.53399568287636e-9	7.37997095351312e-5	1.2482058578029456e-15	0.0
