-149,997	-149,697	-149,397	-149,097	-148,797	-148,497	-148,197	-147,897	-147,597	-147,297	-146,997	-146,697	-146,397	-146,097	-145,797	-145,497	-145,197	-144,897	-144,597	-144,297	-143,997	-143,697	-143,397	-143,097	-142,797	-142,497	-142,197	-141,897	-141,597	-141,297	-140,997	-140,697	-140,397	-140,097	-139,797	-139,497	-139,197	-138,897	-138,597	-138,297	-137,997	-137,697	-137,397	-137,097	-136,797	-136,497	-136,197	-135,897	-135,597	-135,297	-134,997	-134,697	-134,397	-134,097	-133,797	-133,497	-133,197	-132,897	-132,597	-132,297	-131,997	-131,697	-131,397	-131,097	-130,797	-130,497	-130,197	-129,897	-129,597	-129,297	-128,997	-128,697	-128,397	-128,097	-127,797	-127,497	-127,197	-126,897	-126,597	-126,297	-125,997	-125,697	-125,397	-125,097	-124,797	-124,497	-124,197	-123,897	-123,597	-123,297	-122,997	-122,697	-122,397	-122,097	-121,797	-121,497	-121,197	-120,897	-120,597	-120,297	-119,997	-119,697	-119,397	-119,097	-118,797	-118,497	-118,197	-117,897	-117,597	-117,297	-116,997	-116,697	-116,397	-116,097	-115,797	-115,497	-115,197	-114,897	-114,597	-114,297	-113,997	-113,697	-113,397	-113,097	-112,797	-112,497	-112,197	-111,897	-111,597	-111,297	-110,997	-110,697	-110,397	-110,097	-109,797	-109,497	-109,197	-108,897	-108,597	-108,297	-107,997	-107,697	-107,397	-107,097	-106,797	-106,497	-106,197	-105,897	-105,597	-105,297	-104,997	-104,697	-104,397	-104,097	-103,797	-103,497	-103,197	-102,897	-102,597	-102,297	-101,997	-101,697	-101,397	-101,097	-100,797	-100,497	-100,197	-99,897	-99,597	-99,297	-98,997	-98,697	-98,397	-98,097	-97,797	-97,497	-97,197	-96,897	-96,597	-96,297	-95,997	-95,697	-95,397	-95,097	-94,797	-94,497	-94,197	-93,897	-93,597	-93,297	-92,997	-92,697	-92,397	-92,097	-91,797	-91,497	-91,197	-90,897	-90,597	-90,297	-89,997	-89,697	-89,397	-89,097	-88,797	-88,497	-88,197	-87,897	-87,597	-87,297	-86,997	-86,697	-86,397	-86,097	-85,797	-85,497	-85,197	-84,897	-84,597	-84,297	-83,997	-83,697	-83,397	-83,097	-82,797	-82,497	-82,197	-81,897	-81,597	-81,297	-80,997	-80,697	-80,397	-80,097	-79,797	-79,497	-79,197	-78,897	-78,597	-78,297	-77,997	-77,697	-77,397	-77,097	-76,797	-76,497	-76,197	-75,897	-75,597	-75,297	-74,997	-74,697	-74,397	-74,097	-73,797	-73,497	-73,197	-72,897	-72,597	-72,297	-71,997	-71,697	-71,397	-71,097	-70,797	-70,497	-70,197	-69,897	-69,597	-69,297	-68,997	-68,697	-68,397	-68,097	-67,797	-67,497	-67,197	-66,897	-66,597	-66,297	-65,997	-65,697	-65,397	-65,097	-64,797	-64,497	-64,197	-63,897	-63,597	-63,297	-62,997	-62,697	-62,397	-62,097	-61,797	-61,497	-61,197	-60,897	-60,597	-60,297	-59,997	-59,697	-59,397	-59,097	-58,797	-58,497	-58,197	-57,897	-57,597	-57,297	-56,997	-56,697	-56,397	-56,097	-55,797	-55,497	-55,197	-54,897	-54,597	-54,297	-53,997	-53,697	-53,397	-53,097	-52,797	-52,497	-52,197	-51,897	-51,597	-51,297	-50,997	-50,697	-50,397	-50,097	-49,797	-49,497	-49,197	-48,897	-48,597	-48,297	-47,997	-47,697	-47,397	-47,097	-46,797	-46,497	-46,197	-45,897	-45,597	-45,297	-44,997	-44,697	-44,397	-44,097	-43,797	-43,497	-43,197	-42,897	-42,597	-42,297	-41,997	-41,697	-41,397	-41,097	-40,797	-40,497	-40,197	-39,897	-39,597	-39,297	-38,997	-38,697	-38,397	-38,097	-37,797	-37,497	-37,197	-36,897	-36,597	-36,297	-35,997	-35,697	-35,397	-35,097	-34,797	-34,497	-34,197	-33,897	-33,597	-33,297	-32,997	-32,697	-32,397	-32,097	-31,797	-31,497	-31,197	-30,897	-30,597	-30,297	-29,997	-29,697	-29,397	-29,097	-28,797	-28,497	-28,197	-27,897	-27,597	-27,297	-26,997	-26,697	-26,397	-26,097	-25,797	-25,497	-25,197	-24,897	-24,597	-24,297	-23,997	-23,697	-23,397	-23,097	-22,797	-22,497	-22,197	-21,897	-21,597	-21,297	-20,997	-20,697	-20,397	-20,097	-19,797	-19,497	-19,197	-18,897	-18,597	-18,297	-17,997	-17,697	-17,397	-17,097	-16,797	-16,497	-16,197	-15,897	-15,597	-15,297	-14,997	-14,697	-14,397	-14,097	-13,797	-13,497	-13,197	-12,897	-12,597	-12,297	-11,997	-11,697	-11,397	-11,097	-10,797	-10,497	-10,197	-9,897	-9,597	-9,297	-8,997	-8,697	-8,397	-8,097	-7,797	-7,497	-7,197	-6,897	-6,597	-6,297	-5,997	-5,697	-5,397	-5,097	-4,797	-4,497	-4,197	-3,897	-3,597	-3,297	-2,997	-2,697	-2,397	-2,097	-1,797	-1,497	-1,197	-0,897	-0,597	-0,297	0,003	0,303	0,603	0,903	1,203	1,503	1,803	2,103	2,403	2,703	3,003	3,303	3,603	3,903	4,203	4,503	4,803	5,103	5,403	5,703	6,003	6,303	6,603	6,903	7,203	7,503	7,803	8,103	8,403	8,703	9,003	9,303	9,603	9,903	10,203	10,503	10,803	11,103	11,403	11,703	12,003	12,303	12,603	12,903	13,203	13,503	13,803	14,103	14,403	14,703	15,003	15,303	15,603	15,903	16,203	16,503	16,803	17,103	17,403	17,703	18,003	18,303	18,603	18,903	19,203	19,503	19,803	20,103	20,403	20,703	21,003	21,303	21,603	21,903	22,203	22,503	22,803	23,103	23,403	23,703	24,003	24,303	24,603	24,903	25,203	25,503	25,803	26,103	26,403	26,703	27,003	27,303	27,603	27,903	28,203	28,503	28,803	29,103	29,403	29,703	30,003	30,303	30,603	30,903	31,203	31,503	31,803	32,103	32,403	32,703	33,003	33,303	33,603	33,903	34,203	34,503	34,803	35,103	35,403	35,703	36,003	36,303	36,603	36,903	37,203	37,503	37,803	38,103	38,403	38,703	39,003	39,303	39,603	39,903	40,203	40,503	40,803	41,103	41,403	41,703	42,003	42,303	42,603	42,903	43,203	43,503	43,803	44,103	44,403	44,703	45,003	45,303	45,603	45,903	46,203	46,503	46,803	47,103	47,403	47,703	48,003	48,303	48,603	48,903	49,203	49,503	49,803	50,103	50,403	50,703	51,003	51,303	51,603	51,903	52,203	52,503	52,803	53,103	53,403	53,703	54,003	54,303	54,603	54,903	55,203	55,503	55,803	56,103	56,403	56,703	57,003	57,303	57,603	57,903	58,203	58,503	58,803	59,103	59,403	59,703	60,003	60,303	60,603	60,903	61,203	61,503	61,803	62,103	62,403	62,703	63,003	63,303	63,603	63,903	64,203	64,503	64,803	65,103	65,403	65,703	66,003	66,303	66,603	66,903	67,203	67,503	67,803	68,103	68,403	68,703	69,003	69,303	69,603	69,903	70,203	70,503	70,803	71,103	71,403	71,703	72,003	72,303	72,603	72,903	73,203	73,503	73,803	74,103	74,403	74,703	75,003	75,303	75,603	75,903	76,203	76,503	76,803	77,103	77,403	77,703	78,003	78,303	78,603	78,903	79,203	79,503	79,803	80,103	80,403	80,703	81,003	81,303	81,603	81,903	82,203	82,503	82,803	83,103	83,403	83,703	84,003	84,303	84,603	84,903	85,203	85,503	85,803	86,103	86,403	86,703	87,003	87,303	87,603	87,903	88,203	88,503	88,803	89,103	89,403	89,703	90,003	90,303	90,603	90,903	91,203	91,503	91,803	92,103	92,403	92,703	93,003	93,303	93,603	93,903	94,203	94,503	94,803	95,103	95,403	95,703	96,003	96,303	96,603	96,903	97,203	97,503	97,803	98,103	98,403	98,703	99,003	99,303	99,603	99,903	100,203	100,503	100,803	101,103	101,403	101,703	102,003	102,303	102,603	102,903	103,203	103,503	103,803	104,103	104,403	104,703	105,003	105,303	105,603	105,903	106,203	106,503	106,803	107,103	107,403	107,703	108,003	108,303	108,603	108,903	109,203	109,503	109,803	110,103	110,403	110,703	111,003	111,303	111,603	111,903	112,203	112,503	112,803	113,103	113,403	113,703	114,003	114,303	114,603	114,903	115,203	115,503	115,803	116,103	116,403	116,703	117,003	117,303	117,603	117,903	118,203	118,503	118,803	119,103	119,403	119,703	120,003	120,303	120,603	120,903	121,203	121,503	121,803	122,103	122,403	122,703	123,003	123,303	123,603	123,903	124,203	124,503	124,803	125,103	125,403	125,703	126,003	126,303	126,603	126,903	127,203	127,503	127,803	128,103	128,403	128,703	129,003	129,303	129,603	129,903	130,203	130,503	130,803	131,103	131,403	131,703	132,003	132,303	132,603	132,903	133,203	133,503	133,803	134,103	134,403	134,703	135,003	135,303	135,603	135,903	136,203	136,503	136,803	137,103	137,403	137,703	138,003	138,303	138,603	138,903	139,203	139,503	139,803	140,103	140,403	140,703	141,003	141,303	141,603	141,903	142,203	142,503	142,803	143,103	143,403	143,703	144,003	144,303	144,603	144,903	145,203	145,503	145,803	146,103	146,403	146,703	147,003	147,303	147,603	147,903	148,203	148,503	148,803	149,103	149,403	149,703
13029,000	15559,000	14281,000	15763,000	16487,000	13342,000	16054,000	16785,000	15374,000	15938,000	16751,000	16016,000	19379,000	15042,000	16636,000	15666,000	16561,000	13466,000	17941,000	16317,000	16283,000	14438,000	19069,000	15936,000	17922,000	15007,000	14927,000	13238,000	13705,000	13626,000	15480,000	13059,000	12229,000	12050,000	11840,000	14349,000	13485,000	13178,000	12192,000	10860,000	12145,000	10751,000	12458,000	10699,000	10737,000	10969,000	12006,000	10792,000	7457,000	9309,000	11367,000	10878,000	11024,000	10351,000	11099,000	7999,000	9427,000	9000,000	9331,000	9263,000	10024,000	10353,000	8810,000	11563,000	8409,000	12976,000	7811,000	9888,000	9581,000	10635,000	12050,000	7818,000	10778,000	10754,000	11219,000	9388,000	10563,000	10611,000	9613,000	12348,000	12686,000	14926,000	11955,000	11640,000	12979,000	11625,000	10934,000	15003,000	14812,000	13668,000	13236,000	12698,000	11893,000	11833,000	13476,000	13259,000	14238,000	12267,000	12447,000	13549,000	14487,000	13357,000	12875,000	12534,000	13418,000	12392,000	11601,000	12833,000	11422,000	13227,000	13616,000	10653,000	12268,000	14868,000	11651,000	13762,000	13030,000	12727,000	16585,000	14804,000	15007,000	15039,000	12867,000	14204,000	14109,000	13000,000	13594,000	13367,000	15362,000	15061,000	17472,000	14647,000	13781,000	16347,000	16604,000	16800,000	16230,000	14423,000	16521,000	18917,000	16896,000	20573,000	15632,000	18546,000	20754,000	18890,000	18263,000	17147,000	19612,000	18967,000	19500,000	21266,000	19471,000	22149,000	20272,000	21938,000	21369,000	20340,000	20583,000	20469,000	20493,000	19876,000	23136,000	22154,000	22357,000	20501,000	21972,000	21016,000	20832,000	23636,000	24568,000	24035,000	25216,000	27113,000	27512,000	26275,000	26971,000	29850,000	31192,000	28287,000	30731,000	31816,000	30942,000	32410,000	35013,000	33376,000	35327,000	32668,000	31596,000	34747,000	34426,000	33938,000	35079,000	33772,000	36480,000	34364,000	35455,000	34922,000	35175,000	38169,000	37902,000	37348,000	39814,000	40908,000	44059,000	42437,000	44632,000	46169,000	49878,000	47732,000	53544,000	55126,000	52377,000	57612,000	60345,000	62691,000	63988,000	70546,000	70302,000	72801,000	73210,000	74578,000	80281,000	76934,000	79477,000	86184,000	90351,000	89605,000	92522,000	94784,000	102056,000	103967,000	100049,000	106540,000	113439,000	112595,000	115335,000	119862,000	124163,000	122764,000	128417,000	130804,000	131366,000	132642,000	127511,000	135743,000	135320,000	136160,000	132433,000	133118,000	133932,000	135555,000	131032,000	136056,000	135619,000	134070,000	135849,000	131803,000	128596,000	136733,000	130450,000	125963,000	126815,000	124505,000	121486,000	121504,000	117341,000	120498,000	109798,000	109795,000	108113,000	106612,000	102693,000	98697,000	97954,000	93905,000	90338,000	91309,000	86113,000	80906,000	82480,000	72893,000	70077,000	66478,000	64805,000	64525,000	60960,000	57580,000	57822,000	54341,000	52061,000	51254,000	55804,000	47617,000	51937,000	51369,000	51038,000	52839,000	53529,000	52895,000	50975,000	55755,000	56546,000	56077,000	54885,000	59614,000	58926,000	55689,000	55962,000	58520,000	56995,000	54741,000	55203,000	54558,000	53207,000	54190,000	54906,000	52811,000	53080,000	51639,000	50092,000	49030,000	47838,000	47999,000	46278,000	45759,000	45256,000	43772,000	43124,000	43966,000	43611,000	44085,000	44168,000	43565,000	43712,000	43209,000	44382,000	45589,000	43080,000	45180,000	48747,000	50794,000	51165,000	55553,000	56367,000	58790,000	59469,000	63720,000	61213,000	67762,000	68240,000	71192,000	72969,000	70995,000	73569,000	73759,000	75734,000	77336,000	78744,000	79365,000	82693,000	79657,000	77426,000	78204,000	80248,000	81276,000	80172,000	78551,000	77881,000	74437,000	75674,000	75296,000	72597,000	69892,000	75464,000	69985,000	66750,000	71972,000	70256,000	69629,000	68635,000	65876,000	68510,000	68179,000	66069,000	65918,000	67309,000	66903,000	63854,000	65053,000	64970,000	66823,000	67561,000	67591,000	68104,000	66085,000	68293,000	65373,000	65662,000	68406,000	63256,000	62725,000	65750,000	64086,000	65875,000	64912,000	70417,000	69213,000	67262,000	69002,000	70103,000	73882,000	72005,000	73473,000	76499,000	73694,000	79716,000	75306,000	78481,000	80672,000	79277,000	82289,000	81378,000	84319,000	86441,000	82751,000	84109,000	82157,000	81261,000	82306,000	85841,000	82390,000	83798,000	83170,000	88908,000	84216,000	89318,000	89965,000	93094,000	91478,000	96915,000	100591,000	103342,000	107201,000	111225,000	110250,000	114919,000	119852,000	118444,000	124344,000	125100,000	134479,000	136810,000	140129,000	133954,000	148501,000	137449,000	149345,000	147962,000	150004,000	149214,000	159657,000	162382,000	175477,000	184720,000	202312,000	211954,000	229619,000	248425,000	263555,000	283591,000	307742,000	327863,000	358301,000	397052,000	418408,000	481356,000	523535,000	556630,000	589988,000	620095,000	614000,000	768522,000	823597,000	863630,000	868060,000	903489,000	940104,000	901031,000	965547,000	974294,000	985725,000	930851,000	968521,000	920636,000	878056,000	887697,000	866044,000	827866,000	763650,000	765243,000	708286,000	679425,000	657775,000	621066,000	577519,000	537225,000	502020,000	450381,000	434298,000	375360,000	372611,000	346069,000	300991,000	274522,000	260203,000	229984,000	215789,000	204615,000	193444,000	174276,000	166740,000	152239,000	156957,000	147874,000	140635,000	140211,000	138588,000	129009,000	124260,000	120181,000	125137,000	117328,000	109035,000	112230,000	108046,000	105274,000	106823,000	106418,000	105966,000	106146,000	101030,000	97899,000	96225,000	98101,000	97216,000	95638,000	93340,000	95393,000	95895,000	92186,000	97703,000	97071,000	96821,000	100596,000	97350,000	93249,000	94787,000	94387,000	89766,000	95604,000	92828,000	90983,000	91611,000	87110,000	87893,000	87523,000	88804,000	83865,000	85200,000	82918,000	83723,000	81546,000	79938,000	76019,000	81508,000	77591,000	77167,000	72311,000	76113,000	74166,000	72336,000	74418,000	72554,000	78678,000	74490,000	74038,000	76545,000	73173,000	74064,000	74441,000	72416,000	72643,000	70936,000	70533,000	70495,000	73567,000	71688,000	72985,000	72893,000	72912,000	75665,000	72678,000	71459,000	72871,000	70848,000	73213,000	73624,000	70681,000	74666,000	76426,000	79356,000	79230,000	79685,000	82691,000	83919,000	84142,000	82030,000	87389,000	86073,000	82072,000	81429,000	86256,000	85788,000	85037,000	85608,000	82991,000	83988,000	84473,000	78279,000	78030,000	72181,000	70625,000	72142,000	67873,000	70185,000	62760,000	59690,000	59316,000	60050,000	57199,000	53532,000	53275,000	55741,000	55046,000	52083,000	52547,000	51839,000	50531,000	50007,000	50557,000	48863,000	51755,000	49970,000	48101,000	49738,000	47175,000	51660,000	49629,000	52089,000	54688,000	54617,000	52476,000	51309,000	58405,000	58300,000	55009,000	59150,000	59073,000	59729,000	58148,000	62829,000	59324,000	62394,000	60893,000	64508,000	63651,000	58752,000	61697,000	61895,000	59204,000	56510,000	59678,000	54736,000	54413,000	53898,000	53635,000	52815,000	51643,000	50449,000	52888,000	53640,000	53079,000	53267,000	55821,000	54207,000	58712,000	62600,000	63136,000	66245,000	69299,000	69813,000	74870,000	72863,000	77330,000	81791,000	82841,000	89691,000	90287,000	94226,000	103358,000	104915,000	103933,000	106668,000	107309,000	111464,000	118679,000	125303,000	124590,000	127156,000	131561,000	128385,000	129776,000	136358,000	135223,000	137541,000	136501,000	141905,000	134864,000	144839,000	135187,000	143403,000	142083,000	136085,000	145408,000	144777,000	134283,000	136358,000	136282,000	134320,000	134338,000	127287,000	132827,000	129110,000	126897,000	125474,000	121039,000	118822,000	120581,000	118179,000	111307,000	112087,000	105434,000	103449,000	101767,000	95663,000	96676,000	87235,000	89553,000	85280,000	78950,000	79492,000	76955,000	75901,000	67260,000	64293,000	64464,000	61437,000	56723,000	58233,000	51992,000	55068,000	50289,000	47428,000	47284,000	43996,000	42360,000	40807,000	42776,000	41799,000	38083,000	39837,000	38443,000	34895,000	34032,000	33888,000	31411,000	33986,000	32383,000	36779,000	33605,000	35054,000	34424,000	33777,000	33489,000	33868,000	32234,000	32579,000	31645,000	32160,000	31744,000	29416,000	30805,000	29400,000	31037,000	26049,000	24931,000	28459,000	25251,000	25458,000	21184,000	23001,000	21341,000	20384,000	18474,000	19490,000	20699,000	17034,000	17911,000	16077,000	18434,000	17270,000	16208,000	18425,000	15163,000	19834,000	17511,000	18340,000	17646,000	16802,000	16222,000	16059,000	15529,000	15456,000	14988,000	16803,000	15943,000	16379,000	12232,000	13328,000	13554,000	14672,000	15532,000	14575,000	15341,000	14462,000	14663,000	12614,000	10758,000	11121,000	11646,000	13057,000	10913,000	14592,000	12963,000	15236,000	11378,000	12013,000	13681,000	13438,000	12885,000	13557,000	12931,000	11612,000	12997,000	11970,000	11448,000	14003,000	8551,000	12242,000	11113,000	10038,000	11369,000	12122,000	13319,000	11558,000	10546,000	8371,000	11053,000	12887,000	12372,000	11372,000	12028,000	11322,000	12143,000	16229,000	13130,000	9454,000	9239,000	12903,000	12035,000	11867,000	11827,000	9882,000	11330,000	10625,000	10484,000	11571,000	12689,000	11227,000	10266,000	10103,000	10709,000	8383,000	12739,000	11005,000	11865,000	10598,000	9426,000	9473,000	8705,000	10613,000	10425,000	9378,000	11619,000	9300,000	9364,000	11548,000	9961,000	10595,000	6454,000	9869,000	8436,000	9847,000	10607,000	8516,000	8657,000	8950,000	9277,000	8454,000	9791,000	11807,000	10999,000	10684,000	11916,000	9923,000	10894,000	11131,000	11932,000	9958,000	8287,000	14832,000	11924,000	10717,000	10526,000	12882,000	13409,000	13917,000	14142,000	16045,000	15852,000	15230,000	14444,000	14884,000	16020,000	19533,000	14564,000	16864,000	16801,000	17663,000	18341,000	20300,000	15853,000	18211,000	18650,000	18749,000	17019,000	18373,000	17619,000	15299,000	15073,000	18247,000	17583,000	17657,000	16947,000	18074,000	13984,000	18033,000	16290,000	16945,000	15989,000	16920,000	14785,000	16196,000	14810,000	16038,000	14273,000	13033,000	14717,000	17320,000	12986,000	13855,000	13626,000	12571,000	14539,000	14592,000	15622,000	13872,000	13803,000	15690,000
