-2655.887  2.205643E-8  0  0.0001820015  0.0005042109
-2661.757  2.047002E-8  0  0.0001733166  0.000487675
-2667.654  1.948277E-8  0  0.0001631405  0.0004790225
-2673.577  1.903677E-8  0  0.000150051  0.0004783433
-2679.526  1.905329E-8  0  0.0001332892  0.0004846651
-2685.501  1.943257E-8  0  0.0001129265  0.0004960789
-2691.503  2.004345E-8  0  8.989728E-5  0.000509997
-2697.532  2.071454E-8  0  6.589136E-5  0.0005235064
-2703.589  2.124128E-8  0  4.312167E-5  0.0005337637
-2709.672  2.141605E-8  0  2.400175E-5  0.0005383765
-2715.783  2.1076E-8  0  1.078096E-5  0.0005357128
-2721.922  2.015163E-8  0  5.192211E-6  0.0005250979
-2728.088  1.869499E-8  0  8.165605E-6  0.0005068686
-2734.282  1.687233E-8  0  1.965159E-5  0.0004822823
-2740.505  1.492021E-8  0  3.858164E-5  0.0004532954
-2746.756  1.307938E-8  0  6.297391E-5  0.0004222478
-2753.035  1.153006E-8  0  9.017029E-5  0.0003915025
-2759.343  1.035129E-8  0  0.0001171718  0.0003630969
-2765.681  9.516243E-9  0  0.0001410243  0.0003384568
-2772.047  8.920654E-9  0  0.0001592004  0.0003182181
-2778.443  8.429299E-9  0  0.0001699217  0.0003021807
-2784.868  7.921258E-9  0  0.0001723768  0.0002893995
-2791.323  7.319163E-9  0  0.000166803  0.0002783965
-2797.809  6.597273E-9  0  0.0001544224  0.0002674598
-2804.324  5.772745E-9  0  0.0001372417  0.0002549788
-2810.87  4.889417E-9  0  0.0001177463  0.0002397641
-2817.446  4.002509E-9  0  9.853431E-5  0.0002212985
-2824.053  3.168088E-9  0  8.194418E-5  0.0001998789
-2830.692  2.436474E-9  0  6.972977E-5  0.0001766248
-2837.361  1.847005E-9  0  6.283053E-5  0.0001533494
-2844.062  1.423061E-9  0  6.126857E-5  0.0001323109
-2850.795  1.169081E-9  0  6.418616E-5  0.0001158817
-2857.56  1.072622E-9  0  7.001593E-5  0.0001061829
-2864.357  1.11275E-9  0  7.67564E-5  0.0001047407
-2871.186  1.272021E-9  0  8.230992E-5  0.0001122177
-2878.048  1.545665E-9  0  8.483102E-5  0.0001282597
-2884.943  1.941286E-9  0  8.303179E-5  0.0001514845
-2891.871  2.466559E-9  0  7.639783E-5  0.0001796167
-2898.833  3.109196E-9  0  6.528159E-5  0.0002097495
-2905.828  3.819313E-9  0  5.085877E-5  0.0002387001
-2912.856  4.505405E-9  0  3.495402E-5  0.0002634063
-2919.919  5.050113E-9  0  1.976176E-5  0.0002813087
-2927.017  5.342725E-9  0  7.504206E-6  0.000290665
-2934.148  5.316409E-9  0  7.782168E-8  0.0002907516
-2941.315  4.974319E-9  0  -1.258117E-6  0.0002819258
-2948.517  4.392268E-9  0  3.896559E-6  0.0002655413
-2955.754  3.695404E-9  0  1.498502E-5  0.000243731
-2963.027  3.017705E-9  0  3.053588E-5  0.0002190923
-2970.335  2.460617E-9  0  4.834165E-5  0.0001943207
-2977.68  2.067265E-9  0  6.574881E-5  0.000171847
-2985.061  1.821313E-9  0  8.001871E-5  0.0001535303
-2992.479  1.668439E-9  0  8.870771E-5  0.0001404499
