3.6312056737588646e-7	9.481261455754045e18
3.5555555555555553e-7	3.36351824963389e19
3.482993197278911e-7	2.7412915780515504e19
3.413333333333333e-7	3.0901418373123715e19
3.34640522875817e-7	2.778875938172129e19
3.282051282051282e-7	1.2310263714336692e19
3.2201257861635214e-7	2.3933723731817742e19
3.160493827160493e-7	7.338519808503146e16
3.1030303030303027e-7	4.432283234839478e19
3.047619047619047e-7	1.2462725142164474e19
2.9941520467836257e-7	1.5229141023813727e20
2.942528735632184e-7	8.814372072462143e19
2.892655367231638e-7	5.056791467949742e20
2.844444444444444e-7	4.209465356283483e20
2.797814207650273e-7	1.1250202249818953e21
2.7526881720430106e-7	1.1412791580887742e21
2.7089947089947086e-7	1.8487804338085534e21
2.666666666666666e-7	1.907542373348353e21
2.6256410256410255e-7	2.102071526335799e21
2.585858585858586e-7	1.4794110515796823e21
2.54726368159204e-7	1.4891468560003346e21
2.5098039215686275e-7	7.60442228242641e20
2.4734299516908207e-7	7.454569760888636e20
2.4380952380952376e-7	2.6903300683486567e20
2.4037558685446006e-7	2.767440027007703e20
2.37037037037037e-7	7.58737405584974e19
2.3378995433789952e-7	7.956994525165524e19
2.3063063063063062e-7	3.1147824673194213e19
2.2755555555555555e-7	1.7162014282847367e19
2.245614035087719e-7	2.336656939377814e19
2.2164502164502162e-7	2.7536961714621737e18
2.1880341880341878e-7	1.80564825530849e19
2.160337552742616e-7	1.3812788179155195e18
2.133333333333333e-7	1.0772437723043557e19
2.1069958847736624e-7	9.861544502233775e17
2.08130081300813e-7	4.0944796175024886e18
2.0562248995983933e-7	1.12820248254468e18
2.0317460317460317e-7	1.4270079363820736e18
2.0078431372549018e-7	6.19177990721789e18
