3.6312056737588646e-7	7.184981026811913e17
3.5555555555555553e-7	1.1265052598589807e19
3.482993197278911e-7	4.0380747501947505e18
3.413333333333333e-7	1.1022184167598182e19
3.34640522875817e-7	6.407215446934669e18
3.282051282051282e-7	6.260050747348554e18
3.2201257861635214e-7	9.177054251053881e18
3.160493827160493e-7	4.463909516698611e18
3.1030303030303027e-7	3.7427125022535936e18
3.047619047619047e-7	3.221120641929892e18
2.9941520467836257e-7	1.0551535391734316e18
2.942528735632184e-7	2.473960867105439e18
2.892655367231638e-7	1.390246867585801e18
2.844444444444444e-7	2.881074372678403e18
2.797814207650273e-7	9.205136065239222e17
2.7526881720430106e-7	5.477082375630093e18
2.7089947089947086e-7	2.458356636929566e18
2.666666666666666e-7	1.9953532625700364e19
2.6256410256410255e-7	1.8104318069073183e19
2.585858585858586e-7	4.686593936459088e19
2.54726368159204e-7	3.866694964189672e19
2.5098039215686275e-7	4.7987144614986146e19
2.4734299516908207e-7	4.4514407859453846e19
2.4380952380952376e-7	3.9490141062982795e19
2.4037558685446006e-7	3.716743225433547e19
2.37037037037037e-7	1.7506541595471925e19
2.3378995433789952e-7	1.822751466717808e19
2.3063063063063062e-7	1.0583571426558171e19
2.2755555555555555e-7	8.956036543487351e18
2.245614035087719e-7	9.557892132566194e18
2.2164502164502162e-7	2.653466935152199e18
2.1880341880341878e-7	2.024849843833036e18
2.160337552742616e-7	1.1035194636209883e18
2.133333333333333e-7	3.9705867215867256e16
2.1069958847736624e-7	4.391861101871422e17
2.08130081300813e-7	3.145387546623524e17
2.0562248995983933e-7	1.0713290792491866e17
2.0317460317460317e-7	2.2681571577634803e17
2.0078431372549018e-7	2.093838485819815e17
1.9844961240310076e-7	1.3236059667029564e16
1.961685823754789e-7	3.4665287617560096e16
1.939393939393939e-7	7.465149697037806e16
1.9176029962546815e-7	5.120578104935549e16
1.896296296296296e-7	6.074240635250251e14
1.8754578754578753e-7	2.5061024692980164e16
1.8550724637681157e-7	6.382345648246691e16
1.8351254480286738e-7	7.592342038825065e15
1.8156028368794323e-7	2.130402975493946e16
1.7964912280701754e-7	3.8067870985834056e16
1.7777777777777776e-7	2.9183528478872484e16
1.7594501718213055e-7	1.0345249730943728e16
1.7414965986394556e-7	2.033144274839803e16
1.7239057239057235e-7	5.255390034229592e15
1.7066666666666666e-7	5.233541381590752e15
1.6897689768976896e-7	1.688890818701227e16
1.673202614379085e-7	1.2084561803188319e14
1.656957928802589e-7	1.6293269635077212e16
1.641025641025641e-7	8.645397518148696e15
1.6253968253968253e-7	5.919172070798679e15
1.6100628930817607e-7	1.0806582399825842e16
1.5950155763239874e-7	1.172217729256628e15
1.5802469135802466e-7	3.8977858240917575e15
1.565749235474006e-7	1.226406191399533e15
1.5515151515151514e-7	6.166364657142142e14
1.5375375375375375e-7	2.2561126247948145e15
1.5238095238095236e-7	6.837152123858091e14
1.510324483775811e-7	4.0016502770827025e15
1.4970760233918129e-7	1.898401349608522e15
1.4840579710144926e-7	2.755682356512089e15
1.471264367816092e-7	2.1933691217294768e15
1.4586894586894585e-7	1.906627460872095e14
1.446327683615819e-7	1.8492796124059652e15
1.434173669467787e-7	2.0833005255586912e14
1.422222222222222e-7	7.81320434787764e14
1.4104683195592285e-7	8.876985900549408e14
1.3989071038251365e-7	1.1057651879460489e15
1.3875338753387534e-7	2.4372305390273012e14
1.3763440860215053e-7	2.1149284150808188e15
1.3653333333333334e-7	1.706719462093754e15
1.3544973544973543e-7	1.0321673180286208e14
1.3438320209973753e-7	2.2694755111888694e14
1.333333333333333e-7	5.421100837665718e14
1.3229974160206715e-7	8.74740287424066e14
1.3128205128205127e-7	5.163647871752013e14
1.302798982188295e-7	6.668689893455264e14
1.292929292929293e-7	4.399232023902446e14
1.2832080200501253e-7	3.2636078217689744e14
1.27363184079602e-7	2.3054273470490812e14
1.2641975308641975e-7	1.8269482636478825e14
1.2549019607843138e-7	1.3107826749238372e14
1.2457420924574208e-7	9.5870214498467e13
1.2367149758454104e-7	6.493372794742038e13
1.2278177458033572e-7	7.428898142947434e13
1.2190476190476188e-7	9.356109014743334e13
1.210401891252955e-7	1.0424978415425053e14
1.2018779342723003e-7	1.1046010436380531e14
1.1934731934731933e-7	1.0898172038735938e14
1.185185185185185e-7	1.0932231964426078e14
1.1770114942528734e-7	8.998089344885384e13
1.1689497716894976e-7	6.320405093100308e13
1.1609977324263038e-7	6.337687876684592e13
1.1531531531531531e-7	5.445944342915236e13
1.1454138702460848e-7	4.919403471411957e13
1.1377777777777777e-7	3.7514858680065625e13
1.1302428256070639e-7	4.015153283151497e13
1.1228070175438595e-7	3.919412637958881e13
1.1154684095860565e-7	4.368423020011492e13
1.1082251082251081e-7	5.296977854005956e13
1.1010752688172043e-7	5.035927703786664e13
1.0940170940170939e-7	4.197033605221763e13
1.0870488322717621e-7	3.0188726176981176e13
1.080168776371308e-7	3.0380415844921227e13
1.0733752620545073e-7	1.900795887747156e13
1.0666666666666666e-7	1.8464312744017145e13
1.0600414078674947e-7	1.4467549475870291e13
1.0534979423868312e-7	1.6631515406488738e13
1.0470347648261758e-7	2.1649829053272453e13
1.040650406504065e-7	1.816192377178026e13
1.0343434343434342e-7	1.7164632175097072e13
1.0281124497991966e-7	1.1245208148075117e13
1.0219560878243514e-7	9.797878401265502e12
1.0158730158730159e-7	7.647596181717082e12
1.009861932938856e-7	4.1619601158030986e12
1.0039215686274509e-7	5.711233906809446e12
9.980506822612084e-8	7.019277203089679e12
